title,videolink,like,timespan,userlink,username,uploadtime
29岁女生糖尿病进ICU！年轻人要注意这几点！#糖尿病,https://www.douyin.com/video/6997219687444663552,112,0:27,https://www.douyin.com/user/MS4wLjABAAAAHP3LhKOBJihQECAgiB8sguRRVl7Z5m6glU48X0DYnxM,认真健康,3月前
收藏！身体这些地方亮红灯。警惕糖尿病找上门！#糖尿病#健康科普,https://www.douyin.com/video/6997582478546423081,22,0:22,https://www.douyin.com/user/MS4wLjABAAAAHP3LhKOBJihQECAgiB8sguRRVl7Z5m6glU48X0DYnxM,认真健康,4月前
得了雄激素性脱发是体内激素太多了？#脱发,https://www.douyin.com/video/6986479852161371399,57,0:44,https://www.douyin.com/user/MS4wLjABAAAAHP3LhKOBJihQECAgiB8sguRRVl7Z5m6glU48X0DYnxM,认真健康,4月前
雄激素性脱发要用药多长时间？#雄激素性脱发#认真健康,https://www.douyin.com/video/6989438402454097186,35,0:22,https://www.douyin.com/user/MS4wLjABAAAAHP3LhKOBJihQECAgiB8sguRRVl7Z5m6glU48X0DYnxM,认真健康,4月前
雄激素性脱发要用多长时间？#脱发#认真健康,https://www.douyin.com/video/6989845335690595619,60,0:22,https://www.douyin.com/user/MS4wLjABAAAAHP3LhKOBJihQECAgiB8sguRRVl7Z5m6glU48X0DYnxM,认真健康,4月前
警惕！老人重复使用胰岛素针头。致血糖飙升！#血糖 #认真健康,https://www.douyin.com/video/6990548757553204515,79,0:36,https://www.douyin.com/user/MS4wLjABAAAAHP3LhKOBJihQECAgiB8sguRRVl7Z5m6glU48X0DYnxM,认真健康,5月前
雄激素性脱发。男女表现都啥样？#脱发#雄激素性脱发,https://www.douyin.com/video/6983907918802406656,55,0:55,https://www.douyin.com/user/MS4wLjABAAAAHP3LhKOBJihQECAgiB8sguRRVl7Z5m6glU48X0DYnxM,认真健康,5月前
#养鸭人 #肉鸭养殖 #肉鸭 #绿色养殖 #养殖人加油 ,https://www.douyin.com/video/7019199417580391691,67,0:29,https://www.douyin.com/user/MS4wLjABAAAAodge92HktH42W6O3sO1hbFCwSLzzxHUfa6xr2oZ0ykM,认真生活的小佟,3月前
#抗衰老 #抗氧化 #护肤分享 #变美小技巧 变老是走势。变美是本事,https://www.douyin.com/video/7003248723727863073,3,0:28,https://www.douyin.com/user/MS4wLjABAAAAtr6qpD8UKGPYCbBEgYcdf6BqD50W26QIbNMbWilWgT4,日本花見川研究所,4月前
白天排尿正常。晚上就频繁了起来#抖医医生 #中医调理 #健康科普 ,https://www.douyin.com/video/7015392403418893598,573,0:48,https://www.douyin.com/user/MS4wLjABAAAAtWy_Cc91byZ5EfoDX8OqS-XmXCpngklU8YR9f_c5oFZ1NEu9eEGpCXvmoWvFrV6I,日常小知识,2月前
天冷了尿液的排泄次数多了起来。两位药来调理这种症状#中医调理 #抖医医生 #健康科普 ,https://www.douyin.com/video/7018131209397996831,3899,0:52,https://www.douyin.com/user/MS4wLjABAAAAtWy_Cc91byZ5EfoDX8OqS-XmXCpngklU8YR9f_c5oFZ1NEu9eEGpCXvmoWvFrV6I,日常小知识,2月前
#桥本环奈有这种颜值你们觉得身高还重要吗？ #一眼万年的女孩们#150小个子  #追呀追,https://www.douyin.com/video/6963110488490183967,6.7w,0:09,https://www.douyin.com/user/MS4wLjABAAAA7EeSeWnpgvz5L9IhKfQK0h4nfK5lAyIeEXQtNCtyeJo,日系时尚风,6月前
这样的女神、女神经你喜欢吗#热门 #桥本环奈 #日语歌,https://www.douyin.com/video/6968382712897899779,171,0:31,https://www.douyin.com/user/MS4wLjABAAAA_6wwxUEBw594l3oZr25753NJUwvl9GSjxfGzP8TRCH47LWAYkMsS8xfpElMY7k2t,日语音乐贩卖机,6月前
日照市医学学科研讨会、日照市肝胆胰脾外科研究所启用暨日照市临床医学研究实验室揭牌仪式顺利举行！,https://www.douyin.com/video/6986583512568597797,27,1:09,https://www.douyin.com/user/MS4wLjABAAAACtR-h_bjOjlrub_-C5a3xEOvWVRhjZLFD-qaohSUUD8bsC7uIwYIL9qP3E0SVl4P,日照市中心医院,5月前
#溴隐亭#高泌乳素血症 到底是什么原因 让你早早的就失去了这个年纪本该有的快乐和睡眠,https://www.douyin.com/video/6952357029436542223,13,0:12,https://www.douyin.com/user/MS4wLjABAAAACPK3SA9Gcr0KLlS2syAIvDoPEAMl2r66J-AXMEKdABU,容易,8月前
#健康科普 #孕期 #糖耐量 #妊娠糖尿病 #准妈妈 孕24-28周。您做糖耐量检测了吗？,https://www.douyin.com/video/6993479963831831820,134,0:47,https://www.douyin.com/user/MS4wLjABAAAAsF_im-KtZC4CTI-HNugwXEOgKqt-LekgI0BZ7EdbMeM,榕城区妇幼保健院,5月前
#揭阳 #产检 #妊娠糖尿病 准妈妈。您做葡萄糖耐量试验(OGTT)了吗？您孕期血糖数值正常吗？,https://www.douyin.com/video/6951929621331938598,134,0:53,https://www.douyin.com/user/MS4wLjABAAAAsF_im-KtZC4CTI-HNugwXEOgKqt-LekgI0BZ7EdbMeM,榕城区妇幼保健院,8月前
肝脏与糖类代谢！,https://www.douyin.com/video/7026328680565722382,11,0:46,https://www.douyin.com/user/MS4wLjABAAAAZBiK8-KtpA5NNli2Au2cuNWekIlK1JdzeC1YhISxTaKkPZ-tlfdwX3khC7u_vCNR,荣姐の美好生活,2月前
荣耀,https://www.douyin.com/video/6969953546699574536,22,0:09,https://www.douyin.com/user/MS4wLjABAAAAK-cSERCf3AlY7b8wIdLiYAX-MCIZ2yz5LV8At8y7FKo,荣耀,7月前
#科普一下 #涨知识 ,https://www.douyin.com/video/6976673004994465064,101,0:32,https://www.douyin.com/user/MS4wLjABAAAAOakYFCETjHoPaDTMsdYy_KB9uQICVeYoy4Bqx2XnsEs,蓉儿,6月前
喝水涨称怎么办？#减肥 #减肥干货 #减肥打卡,https://www.douyin.com/video/7008128081558785280,895,1:05,https://www.douyin.com/user/MS4wLjABAAAATup-ubaFdUFPW2tw7ZTHo98LiRUPzhJUNnpbm5to6kZjxdN6GJIik8Je1SPfj4AO,肉脸元元吃瘦日记,3月前
这个糖耐测试结果挺好的吧。每天吃好多水果。生怕过不了.这样我就可以放心吃了。不用太特意控糖了#糖耐 #孕期 #控糖,https://www.douyin.com/video/7023975038348971277,1,0:08,https://www.douyin.com/user/MS4wLjABAAAAbbAdN79LUkfrbKhUgZ1rEraudyuR7UTHmg68A0ezPZQ,肉肉妈咪,2月前
葡萄糖水的作用是补充能量和液体。加快人体新陈代谢。,https://www.douyin.com/video/6955339508548242688,316,2:08,https://www.douyin.com/user/MS4wLjABAAAAMEqqHRjno28HoW19-fctqqnc_ByJSEIbdj96XsvQva35AQMILTndbSTKLaXq06pn,儒姐讲育儿,7月前
体验了五天多。虽然出现了小意外。不过这售后还可以。,https://www.douyin.com/video/6960970904813735179,60,2:13,https://www.douyin.com/user/MS4wLjABAAAAEPDYV1Uv7kBQ87P2Nh_HWPvdvvRUAu5l4MFjyn3IGWn60tyQwIni0YdUX34yX_fd,如约而至,8月前
100克面粉做成馒头测试糖耐。餐半9.0。餐一8.1。餐二7.1。餐三4.7。3.5小时左右低血糖了3.7,https://www.douyin.com/video/6948407901799189763,90,3:55,https://www.douyin.com/user/MS4wLjABAAAAEPDYV1Uv7kBQ87P2Nh_HWPvdvvRUAu5l4MFjyn3IGWn60tyQwIni0YdUX34yX_fd,如约而至,9月前
医生也怕生病。而且往往会更痛苦#医生#医学科普 #乳腺 @抖音小助手  #粉红发声人,https://www.douyin.com/video/6990629834145713416,3583,0:44,https://www.douyin.com/user/MS4wLjABAAAAEXMHrE7BJn2IKVxy1LAuIURFHgQtoFxqwPHYNNUC3sdaWOrnkSYsALuw0lwxLGbl,乳腺科峰兄,4月前
乳腺的内分泌治疗#科普 #医学科普,https://www.douyin.com/video/6933089130238708999,2,0:48,https://www.douyin.com/user/MS4wLjABAAAAEXMHrE7BJn2IKVxy1LAuIURFHgQtoFxqwPHYNNUC3sdaWOrnkSYsALuw0lwxLGbl,乳腺科峰兄,9月前
#浆细胞性乳腺炎 一定要注意这些！,https://www.douyin.com/video/6987304578148470030,214,0:30,https://www.douyin.com/user/MS4wLjABAAAA0JUJUvY_MQdY6o9orrH55q0mS_XpjRJMcKJuUo4XpnkmlyendoDG7qGX5LuavuR1,乳腺科宋庆珍,4月前
这种病。乳腺溃烂。流脓不止。我一般做浆乳手术尽力保全乳房形状。乳房对女性而言太重要。#浆细胞乳腺炎 #诊室日常 ,https://www.douyin.com/video/6982064782413204773,320,0:45,https://www.douyin.com/user/MS4wLjABAAAA0JUJUvY_MQdY6o9orrH55q0mS_XpjRJMcKJuUo4XpnkmlyendoDG7qGX5LuavuR1,乳腺科宋庆珍,5月前
#肉芽肿性乳腺炎 如果出现乳房红肿、破溃。记得早诊早治！#关爱女性健康 #健康 #涨知识,https://www.douyin.com/video/6964294691651128590,860,0:32,https://www.douyin.com/user/MS4wLjABAAAA0JUJUvY_MQdY6o9orrH55q0mS_XpjRJMcKJuUo4XpnkmlyendoDG7qGX5LuavuR1,乳腺科宋庆珍,6月前
为什么很多宝妈们#哺乳期  容易感染#乳腺炎  。视频内几个重点要记牢！#女性健康,https://www.douyin.com/video/6955762926137396487,235,0:53,https://www.douyin.com/user/MS4wLjABAAAA0JUJUvY_MQdY6o9orrH55q0mS_XpjRJMcKJuUo4XpnkmlyendoDG7qGX5LuavuR1,乳腺科宋庆珍,7月前
#桥本氏甲状腺炎 中医是如何调理的？#桥本氏病 #健康dou起来 ,https://www.douyin.com/video/6989119026865687849,333,0:44,https://www.douyin.com/user/MS4wLjABAAAAgLnsLCkR4qmKKbzFP_52Df1VruK1nBov3PebSD71JTi6r8mb4UsBqMpGsNkW225F,乳腺科王大夫,4月前
#乳腺 炎性#肿块 不手S如何让它消失？#健康 #乳腺炎 ,https://www.douyin.com/video/6996833485914754335,675,0:34,https://www.douyin.com/user/MS4wLjABAAAAgLnsLCkR4qmKKbzFP_52Df1VruK1nBov3PebSD71JTi6r8mb4UsBqMpGsNkW225F,乳腺科王大夫,4月前
#甲状腺结节 中医如何治疗？#结节 #健康dou起来 #中医 ,https://www.douyin.com/video/6981002691828911401,673,0:42,https://www.douyin.com/user/MS4wLjABAAAAgLnsLCkR4qmKKbzFP_52Df1VruK1nBov3PebSD71JTi6r8mb4UsBqMpGsNkW225F,乳腺科王大夫,5月前
哺乳对宝宝和妈妈都是有好处的#医学科普 #乳腺结节 #乳腺增生,https://www.douyin.com/video/6973033980505492743,862,0:50,https://www.douyin.com/user/MS4wLjABAAAAMnLbZ2LuXJr-h4BKb5gxwknxopJ0ud4JoJ7JvW7RGLs6eqhETldfSi7OPdXTjDyc,乳腺科张静霞医生,6月前
浆细胞性乳腺炎化脓。会不会整个乳F都溃烂。我在这里给大家答疑！#关爱女性健康 #医学科普 ,https://www.douyin.com/video/7003523776432344328,197,0:42,https://www.douyin.com/user/MS4wLjABAAAA0YF_zJg9uibMac_imIcJTbZ7uDcLqH22IregaKzwl2I,乳腺科张士云,3月前
美容院做的乳腺护理、精油推胸、疏通经络、排毒散结。这些都有用吗 @震洋健康 #医学科普,https://www.douyin.com/video/6972828631718432008,652,0:48,https://www.douyin.com/user/MS4wLjABAAAA2o5bpmlb8N2G5RocW5tZ1HKg2K0JDWP292IXSAxCI_tZj6K-TmumwZdZQkiJtm2C,乳腺科赵主任,6月前
#医学科普 #乳腺健康 （乳腺）手术真的很痛吗？,https://www.douyin.com/video/7003632460076551455,621,0:40,https://www.douyin.com/user/MS4wLjABAAAAacGWCr7EcPmsbQRrwo-pyI5TWnRdK3ApoQa0Z39iyTw,乳腺外科董力枫,4月前
做手术真的很痛吗？#健康 #健康养生 #女性乳腺,https://www.douyin.com/video/6960585455536590087,957,0:23,https://www.douyin.com/user/MS4wLjABAAAAacGWCr7EcPmsbQRrwo-pyI5TWnRdK3ApoQa0Z39iyTw,乳腺外科董力枫,8月前
没有素添加的#保健品 可以吃吗？#乳腺健康 #浙二医院 陶思丰,https://www.douyin.com/video/7002069981835939072,242,0:31,https://www.douyin.com/user/MS4wLjABAAAANkcYXX_eoeMGZDoZZnSzn0YIPFf8Bwt2z22RYbqQWeI,乳腺外科陶思丰医生,3月前
有没有必要测#激素水平 ？#乳腺健康 #医学知识科普 #浙二医院 陶思丰,https://www.douyin.com/video/6989084191338024207,235,0:41,https://www.douyin.com/user/MS4wLjABAAAANkcYXX_eoeMGZDoZZnSzn0YIPFf8Bwt2z22RYbqQWeI,乳腺外科陶思丰医生,4月前
#乳腺 查出问题。抗糖能吃吗？#浙二医院 陶思丰#乳腺健康,https://www.douyin.com/video/6990560019381030159,297,0:37,https://www.douyin.com/user/MS4wLjABAAAANkcYXX_eoeMGZDoZZnSzn0YIPFf8Bwt2z22RYbqQWeI,乳腺外科陶思丰医生,5月前
女生#经期 为什么疯狂想吃东西？#医学知识科普 #浙二医院 陶思丰,https://www.douyin.com/video/6987227951137918223,7717,0:23,https://www.douyin.com/user/MS4wLjABAAAANkcYXX_eoeMGZDoZZnSzn0YIPFf8Bwt2z22RYbqQWeI,乳腺外科陶思丰医生,5月前
陶医生忘了一个重要步骤,https://www.douyin.com/video/6946077379936685312,996,2:14,https://www.douyin.com/user/MS4wLjABAAAANkcYXX_eoeMGZDoZZnSzn0YIPFf8Bwt2z22RYbqQWeI,乳腺外科陶思丰医生,8月前
#浆细胞乳腺炎 属于免疫性疾B。如果单纯的Q开引流没有很大作用。所以保守治L并不是很好#医学科普 #医生 ,https://www.douyin.com/video/6993500088282795301,112,0:39,https://www.douyin.com/user/MS4wLjABAAAAlWTNooY5XYNP3BsQHrQ46FXGnAFKrgj6_egCXbJpRuKK4cqGh_VgeCS9w_uRp_B-,乳腺医生王劲,4月前
乳腺有问题可以吃豆制品吗？#关爱女性健康 #健康科普 #中医养生,https://www.douyin.com/video/6963488913814080807,467,0:22,https://www.douyin.com/user/MS4wLjABAAAAlWTNooY5XYNP3BsQHrQ46FXGnAFKrgj6_egCXbJpRuKK4cqGh_VgeCS9w_uRp_B-,乳腺医生王劲,6月前
#乳腺结节 如果胀疼、刺疼或隐隐约约地疼。#中医辩证 是不一样的。希望各位女性朋友#乳腺健康,https://www.douyin.com/video/6972058175876975883,1991,0:53,https://www.douyin.com/user/MS4wLjABAAAAlDA1Rp49ETM98Onv0b7JqLUYfNtoM8oFl6MO1QFQDwpT1gNx8R1_5Eyix6RZAtTW,乳腺专家彭淑莲,6月前
急救有多重要。你真的知道吗？#急救 #医生 #医学科普 ,https://www.douyin.com/video/7009175145042464036,102,0:42,https://www.douyin.com/user/MS4wLjABAAAAvnrrJyLCnUXH8l4JibDu6VPMmcKAoWfvwJ7FENp76fqvS-8jew_wzHLY9KiFm6aL,汝南县妇幼保健院,2月前
你真的了解代糖吗？一起来奶茶真相实验室围观“奶茶真相”#健康科普 #代糖 #辟谣 #奶茶,https://www.douyin.com/video/6972051817463172382,18,0:31,https://www.douyin.com/user/MS4wLjABAAAAzfnvsr5B4uZeePs1J4WwoIFMlbpBul04fqgLls_dV_k,阮光锋营养师,6月前
神奇的免疫细胞！#免疫细胞 @DOU+小助手 @企业号小助手,https://www.douyin.com/video/7015109577230322977,7,1:16,https://www.douyin.com/user/MS4wLjABAAAA7_yXkOCssGQB2B3ygdSufAGDcxi6Alqyk_hdR17kuZ4,瑞健康,2月前
#糜烂型脚气 该怎么办？这么处理试试看#脚气 #皮肤健康 #因数健康 ,https://www.douyin.com/video/6984730812734393636,35,0:20,https://www.douyin.com/user/MS4wLjABAAAAQD_3n4h35UHhq1fqr6jHmyTvNVvAoxF5zNUOM-a4zO3GzhDQPhVCoesZm7jqZ6s1,瑞丽博士,6月前
健身小课堂 让你在夜晚增加体重的原因#健身 #自律 #健身打卡,https://www.douyin.com/video/6966212236197055780,1741,0:16,https://www.douyin.com/user/MS4wLjABAAAARF-mbrSUjtkoLVjFEmI2Okye49SJTH1f-1ljdnU9czo,瑞意汇生,7月前
生物化学——第22章糖原的分解和生物合成#中国海洋大学考研 #生物化学 #考研 ,https://www.douyin.com/video/6978308206703430919,2,0:59,https://www.douyin.com/user/MS4wLjABAAAAo6CZYpVLgNYOwiIuYA4ie40rokR5JMPQiTnTBqkPB-A,若痴若狂,6月前
#养猪人 #养猪 #养猪人加油干 #养猪知识 #养猪技术 #自繁自养,https://www.douyin.com/video/6948356536414539022,106,0:08,https://www.douyin.com/user/MS4wLjABAAAAq-QrQ4W7tfVsfAK0JY5ZtMrG6Pl9uutGNSUleSBb5zoXqpGtONRfZSfJdS9IoxUU,赛科宏远,9月前
太折磨人了#糖耐量试验,https://www.douyin.com/video/6950128467908234500,5,0:20,https://www.douyin.com/user/MS4wLjABAAAAzjkp-tk3cKUF_l_tcqwZfyA3LPV6S_dW2vF87okJJIo,三宝麻麻,9月前
潜行吧亚柰子第一季第一集。点击右侧头像观看全集 #动漫 #二次元 ,https://www.douyin.com/video/6997763773842935053,555,10:23,https://www.douyin.com/user/MS4wLjABAAAAnf0ioPbNRs3p6X75vTLjF_coTqz9lRum1JFaZ3ZzNdY,三分三（漫剪）,3月前
潜行吧亚柰子第一季第一集下。点击右侧头像观看全集#动漫 #二次元 ,https://www.douyin.com/video/6997767935821401381,146,10:19,https://www.douyin.com/user/MS4wLjABAAAAnf0ioPbNRs3p6X75vTLjF_coTqz9lRum1JFaZ3ZzNdY,三分三（漫剪）,3月前
#减脂 #运动 #饮食 @DOU+小助手,https://www.douyin.com/video/6992002015018667264,14,2:41,https://www.douyin.com/user/MS4wLjABAAAAYORE1Bxs7wYdDTjm_hXEUs1fGw4ipXEmqANCLvipgTU,三工江江,4月前
这些人。没有必要打水shui光guangZ。看完省钱了吧~#护肤 #变美 ,https://www.douyin.com/video/6998079844890266911,146,1:32,https://www.douyin.com/user/MS4wLjABAAAATxP-ItN5RL_1N3_X5OECJOKhjanDZmgd-hb33nmwx4Y,三甲医院皮肤科徐敏丽,3月前
逆光疹是怎么回事？看看徐老师怎么说！#涨知识 #变美,https://www.douyin.com/video/6991311830765391111,268,1:16,https://www.douyin.com/user/MS4wLjABAAAATxP-ItN5RL_1N3_X5OECJOKhjanDZmgd-hb33nmwx4Y,三甲医院皮肤科徐敏丽,4月前
99%的人都不知道这几大误区。特别是第6点~ #皮肤  #涨知识  #时尚百万新星计划 ,https://www.douyin.com/video/6976930647818407176,299,1:46,https://www.douyin.com/user/MS4wLjABAAAATxP-ItN5RL_1N3_X5OECJOKhjanDZmgd-hb33nmwx4Y,三甲医院皮肤科徐敏丽,5月前
脖子黑黑的。洗澡又搓不掉是怎么回事呢？如何改善？#皮肤  #护肤,https://www.douyin.com/video/6933516525718621448,1667,0:42,https://www.douyin.com/user/MS4wLjABAAAATxP-ItN5RL_1N3_X5OECJOKhjanDZmgd-hb33nmwx4Y,三甲医院皮肤科徐敏丽,9月前
哪些人不适合打#新冠疫苗 ？记得转发收藏～#皮肤,https://www.douyin.com/video/6934133109067730189,120,0:55,https://www.douyin.com/user/MS4wLjABAAAATxP-ItN5RL_1N3_X5OECJOKhjanDZmgd-hb33nmwx4Y,三甲医院皮肤科徐敏丽,9月前
#三诺生物 #三诺分钟诊所 #糖尿病 #慢病管理 #健康管理 #高尿酸#高血压#高血脂#糖化血红蛋白三诺分钟诊所。您的慢病管理好帮手！,https://www.douyin.com/video/7027946383609040135,103,2:57,https://www.douyin.com/user/MS4wLjABAAAA0OtVeKWurOkbIroHNEFlASamiQGgtmORxaTcpDqmMq4,三诺陈星（血糖。尿酸。血脂。糖化）,2月前
一周七种控糖炒菜。天天不重样！#糖尿病 #控糖饮食 @抖音小助手 ,https://www.douyin.com/video/7017746117257481480,1533,0:22,https://www.douyin.com/user/MS4wLjABAAAAGIolNC30ffbHdo951ODtH0JoqQy-HejHL946JP0ZcXsuimKqwNs0Vr-XDf3YwXeh,三诺讲糖,2月前
#糖尿病 吃什么主食#最好 。糖友主食的注意事项#控糖饮食 #控糖 @抖音小助手 @丁香医生 #干货 ,https://www.douyin.com/video/6986940351227514120,1674,0:25,https://www.douyin.com/user/MS4wLjABAAAAGIolNC30ffbHdo951ODtH0JoqQy-HejHL946JP0ZcXsuimKqwNs0Vr-XDf3YwXeh,三诺讲糖,4月前
糖友平时可以常吃的蔬菜推荐：升糖指数排行#控糖饮食 #糖尿病 @抖音小助手 @丁香医生 #血糖 ,https://www.douyin.com/video/6990653079477669151,2581,0:22,https://www.douyin.com/user/MS4wLjABAAAAGIolNC30ffbHdo951ODtH0JoqQy-HejHL946JP0ZcXsuimKqwNs0Vr-XDf3YwXeh,三诺讲糖,4月前
糖友饿了就要吃。两餐之间都会吃什么？10种视频推荐#糖尿病 #控糖饮食 #涨知识 @抖音小助手 #血糖 ,https://www.douyin.com/video/6990654045644016932,1116,0:24,https://www.douyin.com/user/MS4wLjABAAAAGIolNC30ffbHdo951ODtH0JoqQy-HejHL946JP0ZcXsuimKqwNs0Vr-XDf3YwXeh,三诺讲糖,4月前
喜欢吃米饭的糖友看过来。4种低升糖米饭的做饭的。#糖尿病 #控糖饮食 #科普 #健康 @抖音小助手 @丁香医生 ,https://www.douyin.com/video/6994747099766115621,2579,0:26,https://www.douyin.com/user/MS4wLjABAAAAGIolNC30ffbHdo951ODtH0JoqQy-HejHL946JP0ZcXsuimKqwNs0Vr-XDf3YwXeh,三诺讲糖,4月前
这6类食物能帮助#糖友补充#营养！ @抖音小助手  @丁香医生  #糖尿病  #控糖饮食 ,https://www.douyin.com/video/6979515178115140894,566,0:29,https://www.douyin.com/user/MS4wLjABAAAAGIolNC30ffbHdo951ODtH0JoqQy-HejHL946JP0ZcXsuimKqwNs0Vr-XDf3YwXeh,三诺讲糖,5月前
糖友日常饮食：早餐怎么吃 #糖尿病  #控糖饮食  #糖友饮食  @丁香医生  @南方健康 #经验分享 #科普,https://www.douyin.com/video/6961698825316633893,404,0:27,https://www.douyin.com/user/MS4wLjABAAAAGIolNC30ffbHdo951ODtH0JoqQy-HejHL946JP0ZcXsuimKqwNs0Vr-XDf3YwXeh,三诺讲糖,6月前
糖友jia知识：2.使用#胰岛素会导致上#瘾  #糖尿b科普  #糖尿病  @丁香医生  @南方健康,https://www.douyin.com/video/6964664036545842462,274,0:26,https://www.douyin.com/user/MS4wLjABAAAAGIolNC30ffbHdo951ODtH0JoqQy-HejHL946JP0ZcXsuimKqwNs0Vr-XDf3YwXeh,三诺讲糖,6月前
糖友主食怎么吃？ #糖尿病  #主食  #控糖饮食  #抗糖  @丁香医生  @抖音小助手  @南方健康,https://www.douyin.com/video/6972465602321566984,1896,0:45,https://www.douyin.com/user/MS4wLjABAAAAGIolNC30ffbHdo951ODtH0JoqQy-HejHL946JP0ZcXsuimKqwNs0Vr-XDf3YwXeh,三诺讲糖,6月前
糖友#测血糖时。经常出现的操作失误！ #糖尿病  #科普   @丁香医生  @南方健康  @抖音小助手,https://www.douyin.com/video/6972465393009003789,2053,0:27,https://www.douyin.com/user/MS4wLjABAAAAGIolNC30ffbHdo951ODtH0JoqQy-HejHL946JP0ZcXsuimKqwNs0Vr-XDf3YwXeh,三诺讲糖,7月前
糖友怎么调整饮食？ #糖尿病  #控糖饮食  @丁香医生  @南方健康,https://www.douyin.com/video/6960966407102287141,601,0:41,https://www.douyin.com/user/MS4wLjABAAAAGIolNC30ffbHdo951ODtH0JoqQy-HejHL946JP0ZcXsuimKqwNs0Vr-XDf3YwXeh,三诺讲糖,7月前
三诺葡萄糖,https://www.douyin.com/video/6963107646920576263,12,0:35,https://www.douyin.com/user/MS4wLjABAAAA3Izda33Q93DtB9O2U71pnhhaxDDx38HQAXl_GEDpgYpfkzcQrQU5niZCJpvyrSP9,三诺葡萄糖,7月前
#我为家乡农产品代言 #今天你喝茶了吗 胰岛果茶,https://www.douyin.com/video/6950235809383484679,5,0:28,https://www.douyin.com/user/MS4wLjABAAAAvXG17dt8oK3cAZnKPWD7IBCx7JY6keo1ZIL2oYKXQ14,三秦农业集团《崔小妮》,8月前
感兴趣的老板欢迎您来我们胰岛果基地考察 #我为家乡农产品代言 #刷到了就是缘分 #农业种植 #绿水青山就是金山,https://www.douyin.com/video/6942271941499735327,1,0:24,https://www.douyin.com/user/MS4wLjABAAAAvXG17dt8oK3cAZnKPWD7IBCx7JY6keo1ZIL2oYKXQ14,三秦农业集团《崔小妮》,9月前
#我为家乡农产品代言 #余生很贵努力活成自己想要的样子 #绿水青山就是金山银山 #振兴乡村,https://www.douyin.com/video/6937981618141269262,4,0:20,https://www.douyin.com/user/MS4wLjABAAAAvXG17dt8oK3cAZnKPWD7IBCx7JY6keo1ZIL2oYKXQ14,三秦农业集团《崔小妮》,9月前
#我为家乡农产品代言 #绿水青山就是金山银山 #振兴乡村,https://www.douyin.com/video/6938241830916017422,5,0:20,https://www.douyin.com/user/MS4wLjABAAAAvXG17dt8oK3cAZnKPWD7IBCx7JY6keo1ZIL2oYKXQ14,三秦农业集团《崔小妮》,9月前
胰岛果花。观赏效果。融合国家123产。高效农业种植。产品加工。观赏旅游。#振兴乡村 绿水青山就是金山银山,https://www.douyin.com/video/6943087706947865892,5,0:18,https://www.douyin.com/user/MS4wLjABAAAAvXG17dt8oK3cAZnKPWD7IBCx7JY6keo1ZIL2oYKXQ14,三秦农业集团《崔小妮》,9月前
#意外怀孕#早孕试纸 #怀孕 对不起我选择了放弃愿每个女人想要的都能怀上健康的宝宝。不想要的不会怀,https://www.douyin.com/video/6975187695974845704,97,0:10,https://www.douyin.com/user/MS4wLjABAAAAYjB3y6GgTfAVJ_5XtJR-VzpBLmC_drTSoDZDKJGhns4,三只吞金兽,6月前
（仁和钙铁锌-锌口服液）！！！酸酸甜甜水蜜桃口味夏季必备活动最后一天,https://www.douyin.com/video/6979446650183929126,5,0:14,https://www.douyin.com/user/MS4wLjABAAAAjlC0F4jONkRHiW6hb0YtuDDE4hQfpYIwQQ4X4Lsh1dU,桑园妈咪宝贝孕婴店,6月前
溴隐亭可能有一种人的存在就是个笑话,https://www.douyin.com/video/7006314996170771748,8,0:10,https://www.douyin.com/user/MS4wLjABAAAAu6IvZSwuVhL13l_Jln5BmDgN09xpH1CVFtqSPiJoGqs,扫把星附体,3月前
全自动葡萄糖包装机。知名品牌气动元件。多功能预制袋包装。应用广#粉末包装机 #给袋机 #定量包装设备 @抖音小助手 #兽药包装机,https://www.douyin.com/video/7016611029358480672,127,0:26,https://www.douyin.com/user/MS4wLjABAAAA2d87FYz6g0cunaPxXnem85t5h68I41fPB9aRPHnhIxlExfHpMEZ9x7f8cJlRtw8K,森富包装机,2月前
真是刷新了我的认知。这货居然像个机器人#生物 #病毒,https://www.douyin.com/video/6966382520736763143,18,0:18,https://www.douyin.com/user/MS4wLjABAAAALmSpqZQgOhYjyrGJWRAW3UtsDrzu58RR3DonoxmweRi6MUTE9rlpkLXFFTOpG9p-,森林之王,7月前
一直说酒精可以保护我们。是不是真的呢。我们肉眼看看试试看！#健康,https://www.douyin.com/video/7012916140464688398,1.2w,0:08,https://www.douyin.com/user/MS4wLjABAAAAfb9SPQpbrIbQtHcaZ4QMEV_IZQou7useHU_EXEmceWA,森森科学护肤,3月前
#孕妇 做#糖耐。英雄变狗熊 #孕妇日常 #孕期 #结尾亮了  @抖音小助手,https://www.douyin.com/video/6949849038116179236,2.6w,0:26,https://www.douyin.com/user/MS4wLjABAAAAmz-DRaOogdTj3vnzBgOKwIqU5apYEGjONVK9mAGbyhk,沙拉拉刘（可可妈）,9月前
30+胰岛素友好食物推荐！有效逆转胰岛素抵抗？,https://www.douyin.com/video/7014009558569864486,79,10:17,https://www.douyin.com/user/MS4wLjABAAAAd-kFkT4Qj2I1xy_V89YZwen304Ku02uxLYZ7bFrkVOQVokxXxKlilvw0kO5UWhm7,莎啦没问题,3月前
