2060,瑞意汇生,抖音号： 2199424042,北京瑞意汇生网络技术有限公司,30岁以前靠实力吃饭是本事  30岁以后靠皮囊吃饭是实力  40岁还能伪装少女  努力生活 自强自律  女人花自己赚的钱打想打的针  花自由支配的时间。练想要的身材,117,30.3w,339.1w
2061,若痴若狂,抖音号： 1911441907,,2021届考研上岸中国海洋大学。有需要612生物化学和835基础生物学复习资料的可以私聊,242,135,355
2062,赛科宏远,抖音号： G99514,,,519,1.8w,9.5w
2063,三分三（漫剪）,抖音号： SanFsan2020,,暂时不更新或者少更新了(我的大部分视频都限流了)  感谢大家的观看  感谢大家的点赞  感谢大家的关注,5,3409,5.6w
2064,三甲医院皮肤科徐敏丽,抖音号： xmldf,北医三院皮肤科副主任医师 徐敏丽,北医三院皮肤科副主任医师  40年临床经验。专注女性皮肤健康  特别擅长各种脱发及头面部各种皮肤疾病的治疗和美容  持续分享通俗易懂的护肤知识,19,12.7w,43.1w
2065,三诺讲糖,抖音号： sannuojiangtang,三诺生物传感股份有限公司,糖尿病领域健康品牌。你身边的糖尿病管理专家。  --------------  三诺生物GF账号！  不接商务,17,8.7w,30.1w
2066,三诺葡萄糖,抖音号： a8359708,,,135,149,174
2067,三秦农业集团《崔小妮》,抖音号： 15615999996c,,沂蒙山、胰岛果、花海世界、药食同源、高效农业、助推农业经济  。+V15562942166,453,473,7595
2068,桑园妈咪宝贝孕婴店,抖音号： 1043390162,,,752,212,1202
2069,森林之王,抖音号： 266n85,,精品好物分享  短视频推广,308,416,355
2070,森森科学护肤,抖音号： langsenjun,,生化理工男。分享科学的护肤心得。评论都会回  初中烂脸。护肤至今。全部视频素颜+苹果原相机  如果你听不懂。那是我的问题。抱歉。我会尽量直白,1,4.6w,39.5w
2071,沙拉拉刘（可可妈）,抖音号： 1886177599,,曾经也是江湖儿女英雄无奈生活所迫     生娃后开始精打细算 努力赚钱让我姑娘潇洒人生v：shalala655,63,9094,17.6w
2072,莎啦没问题,抖音号： sara301,,,2,1337,2806
2073,傻狍子,抖音号： z196882008,,恰巧此时 两手空空 才无限拥有,653,515,3544
2074,厦门大学附属第一医院,抖音号： dy3xvhhkyz76,厦门大学附属第一医院官方抖音,仁心仁术。至诚至善,7,13.6w,47.9w
2075,厦门无糖食品,抖音号： wutang66666,,无糖零食集市  地址:厦门市乐海路32号102(第二医院旁)  在厦门开了9年多,335,448,1913
2076,山大二院 妇产科杨医生,抖音号： 1596087528,山东大学第二医院生殖医学科主治医师 杨瑞峰,医学博士。中国妇幼健康研究会生殖内分泌专委会委员；中国妇幼保健学会生殖外科委员会委员；山东省医学会妇产科分会委员。  擅长不孕不育。辅助生殖技术。妇科内分泌疾病的诊治。如月经不调。人工授精。试管婴儿。多囊卵巢综合征。子宫内膜异位症。复发性流产。卵巢功能减退。病理性闭经等。,35,2.9w,3.3w
2077,山东大学齐鲁医院,抖音号： sddxqlyy,山东大学齐鲁医院官方抖音号,山东大学齐鲁医院欢迎您的关注！为大家提供最权威的健康科普知识和医院最新资讯。,4,2.6w,8.7w
2078,山东国泰鲁丰生物科技有限公司,抖音号： v13276360871,山东国泰鲁丰生物科技有限公司,鲁丰生物。致力于绿色、生态、有机农业。运用现代科学技术。打造中国绿色品牌。助力现代农业的可持续发展。  关注我。每天分享农业知识,6131,19.1w,50.6w
2079,山东国泰鲁丰作物营养,抖音号： dylqtmm32ze0,山东国泰鲁丰作物营养官方账号,国泰鲁丰作物营养  助力生态农业发展  每天分享农业知识  帮助更多的农民朋友,1729,5.0w,13.7w
2080,山东鲁丰作物营养有限公司,抖音号： V130.3169.6878,山东鲁丰作物营养有限公司,专注土壤改良。提高作物产量及品质  植保肥料生产企业  帮助更多的农民朋友科学种植合理用,2463,2.5w,5.7w
2081,山东鲁强生物科技有限公司,抖音号： wanglehua1319,山东鲁强生物科技有限公司,养殖限抗时代看噬菌体。针对性杀灭沙门氏菌。大肠杆菌。对有益菌无伤害。  鲁强生物。助力无抗养殖。,3057,640,1804
2082,山东绿陇农业,抖音号： V17663669772,山东绿陇生物科技有限公司,企业认证账号  专注土壤修复、改良、病虫害防治  厂家直销。品质保证  售前售后一对一服务  有问题随时联系客服,51,7.3w,16.8w
2083,山东绿陇植保,抖音号： V13176361966,山东绿陇环境工程有限公司,专注土壤改良。病害诊断！  每天晚上8:00直播  改良土壤。调节土壤环境；帮助更多农友增产。分享更多农业技巧,1853,15.4w,34.8w
2084,山东名医汇,抖音号： 1976612310,,,7,9.9w,58.4w
2085,山东润声矿泉水有限公司,抖音号： dyy1kq5ub6ec,山东润声矿泉水有限公司,,11,129,372
2086,山东省耳鼻喉医院,抖音号： sdent,山东省耳鼻喉医院官方抖音号,山东省第二人民医院  山东大学附属山东省耳鼻喉医院  山东省耳鼻喉研究所  山东省眩晕病防治中心,7,45.0w,24.6w
2087,山东省精神卫生中心,抖音号： sdsjswszx,山东省精神卫生中心官方抖音号,省级三级甲等公立精神心理专科医院,17,2942,7174
2088,山东省老年医学学会,抖音号： dy9o7ev8yxr1,山东省老年医学学会,,102,19.9w,71.9w
2089,山东新鑫化工陈,抖音号： 1091929839,,山东新鑫化工有限公司现货供应  青岛东岳  五水偏硅酸钠。九水偏硅酸钠  零水偏硅酸钠。小苏打。元明粉。  速溶硅酸钠。液体泡花碱。  过碳酸钠(河南宏业)锦州大苏打  洗衣粉洗衣液。洗涤原料助剂。  消毒剂。肥料饲料添加剂。  木质素磺酸钠。木质素磺酸钙  财富热线18264188878微信同步,588,448,2918
2090,山东中医药大学二附院生殖科,抖音号： 95340898287,山东中医药大学二附院生殖科官方抖音账号,专注不孕不育32年。园您求子梦！,496,4819,1.5w
2091,山峰健美徐教,抖音号： zhen1881016,,2020年南昌市健美比赛人气冠军  2020年南昌市健美比赛古典健体季军  2014年江西省咏春拳对练亚军  2013年香港武德杯咏春拳套路冠军、对练季军  接线上线下训练指导  有意者私聊,164,137,799
2092,山猫互联网+,抖音号： Anjier8888,,安吉尔专注健康饮水。饮领品质生活    专注净饮水33年    畅销日本、美国等65个国家    赢得全球2亿用户的选择,4964,2056,3786
2093,山西健康之声,抖音号： 1470623944,山西健康之声广播官方账号,美好生活从健康开始,48,925,5707
2094,山西省人民医院,抖音号： 1061933899,山西省人民医院,你想了解的医学知识都在这里～直播预告：周一16：00—17：00产科        17：00—18：00肾内科周二15：30—16：20呼吸内科周三17：00—18：00肾内科周四16：00—17：00疼痛科        17：00—18：00肾内科周五16：00—17：00风湿免疫科        17：00—18：00血管外科,86,16.2w,122.2w
2095,山西省中医院,抖音号： sxszyy,山西省中医院,善仁。精医。传承。致远。,6,1.3w,5.3w
2096,山西运营,抖音号： dsxjd123,,金盾粘膜免疫15903559938,4682,2044,1680
2097,山治漫剪君,抖音号： YourSangJi0302,,交流群 464897529一个烫嘴的UP主 随便聊聊 下期主题永远是个迷 评论区讨论学术 闲聊 扯淡 谢谢大家关注           One Piece,634,135.4w,3864.4w
2098,煽木,抖音号： dynp9rx7u0j5,,专注做胰岛果系列产品（创业项目）  解决糖高、压高、脂高（药食同源）,21,4560,6.5w
2099,闪电,抖音号： dy0b2ssv0ndg,,,1558,170,76
2100,闪闪控糖打卡,抖音号： dyzrsqkqzimq,,记录自己的控糖生活。鼓励自己。过好每一天,4215,994,5004
2101,陕西电信,抖音号： ShanXiDianXin.,中国电信股份有限公司陕西分公司,小可爱们快关注我吧。这是一个超级宠粉的官方！～,348,41.3w,365.7w
2102,陕西渭南天下为农农业,抖音号： 177102406,渭南市经开区天下为农农资经销部,专业葡萄种植。种植十多年。在家乡种植了40亩葡萄。有阳光玫瑰。沪太。夏黑。蓝宝石。希望在抖音平台跟大家一起学习交流,1960,3.8w,6.0w
2103,商报豫健康,抖音号： hnsbjk,河南商报健康栏目官方账号,,40,284.8w,5745.6w
2104,商城县人民医院,抖音号： Scxrmyy1950,商城县人民医院官方抖音账号,商城县人民医院,97,7662,7.5w
2105,商丘市五院,抖音号： ywqbyby,商丘市第五人民医院,让科普传递温暖。让健康走进万家！,276,18.7w,71.7w
2106,上海儿童医院吴旻医生,抖音号： Drwumin,上海市儿童医院儿外科主治医师,专注尿道修复。呵护您的健康,10,1425,4208
2107,上海肺科朱余明,抖音号： fzwzym,上海肺科医院胸外科主任医师,上海肺科医院从事胸外科工作30余年  2019年度上海医务工匠  第十七届上海医学科技奖获得者  擅长肺结节和肺Ca的诊疗。“中国单孔胸腔镜手术之父”  肺结节、肺Ca问题咨询请留言。抽空回复,39,21.0w,55.1w
2108,上海福梓食品有限公司,抖音号： zjt54321,上海福梓食品有限公司,在这个不大不小的年纪。发现过往都不能重来。在有些人向前看的时候。我左顾右盼。希望对这个世(食)界再了解的多一点。        06届XMU本科。3年HW通信技术员。12年红木搬砖者。当下食届摸索者。,573,225.5w,1177.3w
2109,上海干细胞,抖音号： 54849737010,,衰老、亚健康、功能减退。年纪越大。体内的干细胞占比越低。机体自我修复得越慢。间充质干细胞是一种多能干细胞。它具有干细胞的所有共性。即自我更新和多向分化能力。,5912,7405,6.5w
2110,上海健康医学院,抖音号： SUMHS1950,上海健康医学院官方抖音账号,欢迎大家投稿哦1442058615@qq.com,47,8805,6.6w
2111,上海九院金蓉医生,抖音号： jR28051,上海九院整复外科副主任医师 金蓉,上海第九人民医院眼科整形副主任医师  专注眼整形30余年。擅长眼部各种问题改善  关注我。让你有一双会说话的眼睛。  谨防评论区医托。理性变美,62,10.4w,47.2w
2112,上海九院周双白,抖音号： shanghaijiuy20,上海第九人民医院整复外科主治医师 周双白,拒绝千篇一律的拷贝。打造自然、饱满、生动的美  擅长鼻整形。对鼻三维立体形态和面部综合雕刻有独到体会。面部年轻化。自体脂肪填充。通过面部眼鼻及轮廓综合整形。达到个性化美颜和气质的和谐提升  分享科普知识。一切言论与任职单位无关  友情提醒:没有其他小号。请勿上当受骗,3,2.5w,3.3w
2113,上海六院韩医生（减重代谢外科）,抖音号： 1466287797,上海市第六人民医院普外科主治医师 韩晓东,外科学博士；  2011年起师从国内著名减重外科专家张频教授开展减重外科手术。至今成功完成肥胖及糖尿病患者减重降糖手术近2000例。 擅长“袖状胃”。“胃旁路术”治疗肥胖。糖尿病以及由于肥胖导致的鼾症。多囊卵巢综合症。高血压。高尿酸等问题,1980,5.8w,10.6w
2114,上海龙华寿伟臻,抖音号： shanghailong63,上海中医药大学附属龙华医院胸外科主任,上海中医药大学附属龙华医院胸外科主任、主任医师、教授、硕士生导师  中国肿瘤微创治疗技术创新战略联盟  中西结合微创专委员常委  上海市中西医结合胸外科学会常委  上海市中西医结合学会肿瘤微创专业委员会常委上海市抗癌协会胸部肿瘤专业委员会委员  擅长中西医结合。治疗肿瘤。尤其是肺瘤以后的巩固治疗,32,12.8w,35.4w
2115,上海诺立,抖音号： nlxb0599355,诺立（上海）生物工程有限公司,分享更多水产养殖知识和上海诺立的产品使用方案。欢迎大家的关注。了解更多资讯！,2349,2363,4291
2116,上海市长宁区妇幼保健院,抖音号： cnfydy,上海市长宁区妇幼保健院官方抖音号,用爱传播。用心呵护。只为特殊的你,135,3752,5725
2117,上海市护理学会,抖音号： shshlxh,上海市护理学会,发布上海市护理学会健康科普、重大事件及活动资讯。,10,7.2w,7.1w
2118,上海市同济医院,抖音号： Tj_Hospital,上海市同济医院官方抖音号,同舟济世。博医精诚,11,758,1339
2119,上海曙光 孙明瑜教授,抖音号： shanghaishug,,教授。博导。博士后合作导师  为黄元御第七代传人。师承于第六代传人孙洽熙。又先后拜国yi大师刘嘉湘、熊继柏和朱南孙教授。上海市名yi陈湘君教授为师。精研岐黄。中华中医药学会中药调理与合理用药分会 副主任委员；中国民族医药协会传承与合理用药工作委员会 副会长兼秘书长；世界中医药联合会 肿瘤肝病精准治疗分会 常务理事；USA和欧盟肝病学会会员。,262,9976,1.7w
2120,上海早晨直播间,抖音号： Shanghaizaochen,上海广播电视台《上海早晨》栏目官方抖音账号,上了主播台。绝对专业。  下了主播台。有笑有泪。  说人话。才是好新闻。  ——————————————  保温杯组合：邢航|张译心|路灿阳|刘晔|刘逸轩,369,96.6w,2457.2w
2121,上海张权,抖音号： 69947883297,,工作之余和大家唠唠嗑。工作总结归纳记录！  “尽我最大的努力和最好的判断力去实现我的誓言”,13,261,784
2122,上饶市立医院,抖音号： srslyy,上饶市立医院官方抖音号,诚信、仁爱、敬业、创新。,15,906,2029
2123,尚医健康,抖音号： 1240638091,尚一堂官方账号, 每天分享一个健康知识。感谢关注分享,29,151.8w,42.8w
2124,少女心好物「收徒中」,抖音号： 2222571499,,点点关注不迷路  爱生活。爱家庭。种草好物  用心为您严选优质品质好的产品  关注我收到产品有任何质量问题第一时间私信我  对接厂家。品质保证。用心严选。诚信服务  视频同款点击【商品橱窗】购买  视频同款点击【商品橱窗】购买,608,1.1w,5403
2125,少数派,抖音号： 786108224,,“认识你自己！凡事勿过度！”这两句刻在希腊戴尔菲神殿上的两行字：绝对是前人经年累月体验得来的智慧结晶。然而。“认识你自己”。却是一件极其困难的事？！,21,2810,4.6w
2126,少之月日用品,抖音号： V18662620111,,公共营养师  谢谢关注点赞  管理好JK。才能管理好自己的人生  利用碎片时间。分享JK  每天下午3：30直播,424,1.4w,4.5w
2127,邵逸夫医院,抖音号： srrsh199405,浙江大学医学院附属邵逸夫医院官方抖音号,给您真诚、信心和爱❤️,7,4.4w,5.4w
2128,社长没想到,抖音号： 2245371735,,新奇好物 非正常开箱,129,210.8w,3535.4w
2129,深圳山海度假健身,抖音号： 166435689,深圳市山海体育文化传媒有限公司,,219,1855,3.9w
2130,深圳市丰响科技有限公司,抖音号： 72147767961,深圳市丰响科技有限公司,家居用品,35,14,5
2131,深圳市中医肛肠医院,抖音号： 2202445142,深圳市中医肛肠医院(福田),深圳市福田区松岭路1号,24,598,660
2132,深圳硕杰贸易,抖音号： dcdc133,,爱生活！爱美丽！好人生需要好身体城市合伙人招募中直播时间安排       每晚7点直播感恩遇见。一路陪伴,54,1.6w,2.9w
2133,申海燕,抖音号： dyg0ssqnyoz0,,,5,935,575
2134,申申姐,抖音号： 690650877,,人这一辈子。最放不下的东西。其实就只两个字。“情”、“钱”。为了钱起早贪黑。为了情掏心掏肺。到头来。钱带不走。情留不住！,2951,1509,1.1w
2135,申庭护理大课堂,抖音号： STYMY,重庆申庭教育科技有限公司官方账号,护士考证。圆梦课堂。  为每一位医学人提供一个美满的生活和长远的发展前景。  专注于：护考。护士实习。初级/主管护师。护士就业。护士考编。护士规培。在职护士成长。在读护理生。护士学历提升。护士转行！  私信老师666送你一份《护考内外妇儿基资料》,4742,58.7w,684.7w
2136,申庭医梦圆-小袁老师,抖音号： stymy294,,申庭医梦圆。圆你医学梦 带你护考一次过。一次拿护资！ 护士/护师/药师/健康管理师 在线教学。陪你一路过护资！,0,776,9573
2137,申霄医生,抖音号： sx73192,重医大附一院医疗美容科主治医师 申霄,公立三甲医院。医学博士  擅长保留神经血管的显微全切双眼皮  改良park法双眼皮以及各种精细化眼部综合美容手术  眼部术后畸形修复手术等  完美主义细节控。数量从来不是我的目标  希望每一台作品都不一样的完美。,82,2.8w,22.3w
2138,身体探究所所长老胡,抖音号： hujpyisheng,,,147,1329,4283
2139,神哥,抖音号： nc3297135,,实践是检验真理的唯一标准。  减脂同样需要真正的科学方法,239,172,347
2140,神经脊柱孟伟医生,抖音号： Spinewei,南昌大学第一附属医院神经外科副主任医师 孟伟,医学博士  脊柱专业组组长  神经外科副主任  门诊：周三上午(东湖)周二上午(象湖)  擅长神经系统疾病的微创治疗  美国巴洛神经医学中心访问学者  分享工作。科普知识。做正能量医生！,1344,1.7w,8.4w
2141,神经科蒋鸣坤医生,抖音号： jiangyisheng,安庆市立医院神经内科主任医师 蒋鸣坤,谢谢你的关注  置顶视频的老蒋的课程能够帮助你。  我橱窗推荐的自助心理书。能让你放松。  每晚7:30直播。欢迎提问。,307,68.3w,299.4w
2142,神经科秦医生,抖音号： 1292315147,华中科技大学同济医院神经内科主治医师 秦川,华中科技大学同济医学院附属 同济医院 (武汉同济)  神经内科副主任医师｜副教授｜医学博士    中国卒中学会优秀科技工作者｜中国研究型医院学会神经科学专业委员｜中国卒中学会移动医疗分会委员｜湖北省神经科学学会青委会委员    主持国家自然科学基金一项、参与六项。主持院优秀青年基金一项。参与多项国际多中心的临床研究项目。在Neurology、Stroke等国际权威期刊发学术论文30余篇,3,1.6w,6616
2143,神经内科崔爱勤,抖音号： sxdx120,山西医科大学第二医院神经内科主任医师 崔爱勤,山西医科大学癫痫研究所副所长  山西省抗癫痫协会首任秘书长  山西省医师协会神经内科分会副会长  山西省神经电生理专业委员会副主任委员  中国农村癫痫项目专家组成员  科普癫痫疾病知识。呵护您的健康,15,1.8w,3.0w
2144,神经内科龚医生,抖音号： sjnkgap,徐州矿务集团总医院神经科主任医师 龚爱平,诚实真实！靠谱实用！  主任医师副教授  徐州市神经病学分会委员  江苏省研究型医院帕金森专委会委员  北京神经内科学会全科医学专业委员会委员  全科医学与健康管理标委会委员  江苏省研究型医院眩晕专业委员会委员,4750,1.3w,4.1w
2145,神经内科宋璞医生,抖音号： shenjingneikesp,徐州市中心医院神经内科主治医师 宋璞,中国医师协会健康传播委员会委员  科普健康中国新媒体专家组副组长  徐州彩虹医生健康公益团队发起人  今日头条青云计划获奖者,989,203.3w,481.8w
2146,神经内科孙伟峰医生,抖音号： sunweifeng.666,哈尔滨市第一医院神经内科主任医师 孙伟峰,哈尔滨市第一医院神经内科主任医生、 医学博士  黑龙江省中西医结合医学会委员  中华医学会神经病医学会康复医学会员  哈尔滨市医师协会神经病分常务委员  黑龙江中亚癫痫病医院特聘专家  神经内科临床工作30余年  擅长治疗：癫痫、高血压。脑供血不足、帕金森、急性脑梗、溶栓治疗、脑出血等神经内科疾病,1064,20.3w,142.1w
2147,神经内科小王医生,抖音号： wang_2323,复旦大学附属华山医院 神经内科主治医师 王剑虹,临床医学博士 主治医师  上海市医学会脑电专委会 青委副主任委员  中国抗癫痫协会患者关爱专家共识编委会 秘书长  上海市卫生计生行业青年五四奖章获得者  上海市卫计委团委组织的科普宣讲团（医苑新星讲师团）讲师  上海市青年医学科普能力大赛获奖者  目前在国际SCI杂志上发表论文12篇。主持国自然面上项目等课题7项,57,3.5w,5.6w
2148,神经内科医生徐俊,抖音号： xujunyisheng,北京天坛医院认知障碍性疾病科主任医师 徐俊,神经内科主任医师。教授。博士生导师  从事神经认知障碍。神经遗传病等诊疗工作25年。  医学博士。美国匹兹堡大学博士后。北京市青年拔尖团队带头人。江苏省六大人才高峰。江苏省333人才。江苏省卫生拔尖人才。  擅长阿尔茨海默病、头痛、癫痫、脑白质病、视神经脊髓炎等神经免疫疾病等诊疗。,79,39.3w,110.4w
2149,神经外科贾建文医生,抖音号： cyjwdf,北京朝阳医院神经外科主治医师 贾建文,感谢抖音平台  本账号主要关注  关注脑血管  关注脑血管健康  关注脑血管疾病  关注脑血管相关科普  关注脑血管疾病介入（微创）治疗  你的关注是对我最大的支持  感谢你的支持与关注,56,12.4w,71.1w
2150,神经外科吴医生,抖音号： 1740610635,内蒙古自治区人民医院神经外科主任医师 吴日乐,· 内蒙古人民医院神经外科主任医师  · 日本岐阜大学博士。上海交通大学博士后  · 带领团队多次开展脑血管诊断及治疗  · 专注于神经外科疾病的预防和科普,1334,2.7w,16.0w
2151,神经外科幸兵医生,抖音号： sjwkxb,北京协和医院神经外科主任医师,教授。博士研究生导师    北京协和医院神经外科主任医师    擅长各种类型的垂体疑难疾病的综合治疗    分享专业、实用、易懂科普知识,20,7.3w,20.7w
2152,神经外科徐保锋,抖音号： baofengxu,吉林大学第一医院。神经外科主任医师 徐保锋,吉林大学第一医院神经外科主任医师；  国家卫健委脑卒中防治专家委员会缺血性卒中外科专业常务委员；  做医学科普。与您分享手术室的故事！,92,10.6w,18.1w
2153,神经外科薛医生,抖音号： sjwkxjg,西安市红会医院神经外科主治医师 薛俊刚,西安交通大学医学硕士。主要研究方向脑血管病的诊断及治疗。擅长痉挛性小儿脑瘫、周围神经损伤的治疗。对面肌痉挛、三叉神经痛的治疗有独到见解。在脊髓脊柱肿瘤方面有深入研究。,44,44.7w,69.7w
2154,神经外科杨波教授,抖音号： TYyangbo,郑州大学第一附属医院神经科主任医师,杨波教授、博士生导师  35年前毕业留校从事神经系统多种疾病早期预防、急危重期的抢救和后遗症期的功能修复工作至今  独创的“杠杆医学”模式。帮助千家万户使用小方法即可获得医学大效果,110,57.9w,457.6w
2155,神经外科医生薛杉,抖音号： xueshan60563,南方医科大学珠江医院功能神经外科副主任医师 薛杉,副主任医师、医学博士、硕士研究生导师  现任南方医科大学珠江医院功能神经外科神经电生理组组长  具有丰富的神经外科临床经验。主要从事功能神经外科的神经电生理工作  擅长神经外科手术相关的电生理监测和检查工作以及DBS手术术前评估、术后调控工作,23,2300,8047
2156,神经外科于炎冰医生,抖音号： 1974082600,中日友好医院神经外科主任医师 于炎冰,神经外科主任医师  擅长三叉神经痛、面肌痉挛、舌咽神经痛的显微血管减压术治疗  博士研究生导师  中国研究型医院协会神经外科专业委员会主任委员  科专家委员会主任委员,47,12.4w,42.6w
2157,神经外科张鸿祺,抖音号： shenjingwaik21,宣武医院神经外科科室主任 张鸿祺,首都医科大学宣武医院神经外科 主任医师/教授/博士导师  主要从事脑与脊髓血管病的外科和介入治疗  中国医师协会神经介入专业委员会主任委员  专注神经外科健康科普。助每一位患者找到正确治疗途径。愿每一位患者早日康复！,6,8.8w,33.0w
2158,神经外科赵冬冬主任,抖音号： 97556895621,四川省人民医院神经外科副主任医师 赵冬冬,华西医科大学研究生硕士  四川省医学会神经外科分会功能专委会委员  中国抗癫痫协会神经调控专委会委员  四川省抗癫痫协会理事  功能神经外科专业组长  带你了解大脑健康知识。远离脑部疾病  不为良相 则为良医,392,76.5w,497.5w
2159,神龙健身小guan家,抖音号： Dragongym001,,来自台湾神龙团队的健身分享事  平時每晚六點提供健身趣味分享  關注我 - 让健身变得更有趣  MTD孵化博主,21,14.8w,122.6w
2160,神秘研究院院长,抖音号： smsj6666,,科幻探索类播主  以全新的角度解释世界的神秘事件  请站在客观理性的角度观看,13,196.7w,652.8w
2161,神内周医生,抖音号： 2881677zj,鸡西市鸡矿医院神经内科主治医师 周晶,神经内科 主治医师  中国神经科学会神经免疫分会委员  黑龙江省眩晕病学会委员  黑龙江省脑血管病学会高血压防治专业委员会委员  从事神经内科工作十余年。曾在首都医科大学北京宣武医院进修学习一年。  擅长头晕、头痛、脑血管病、脱髓鞘疾病、中枢神经系统感染、脊髓等神经内科疾病的诊断及治疗。发表国家级论文十余篇。获市科技进步奖一项。,176,2.2w,3.5w
2162,神农公社,抖音号： hcsngy,韩城市神农果业专业合作社,黄河岸上新农人。神农现代农业园区。坐落于黄河西岸陕西省韩城市芝川镇城北村。是韩城市神农果业专业合作社投资兴建的田园综合体项目。主要以生产种植优质水果。农产品深加工和旅游+三产融合的运营模式。实现以产业带动地方经济。振兴乡村经济。实现神农公社远景目标！,7290,3955,5.1w
2163,神评探长,抖音号： z2xxx,,开心一点吧  天天更新  素材来自网络 如有侵权联系删除  喜欢的可以关注一下我们每天一起开心  素材来源： dy、ppx,24,7.6w,177.6w
2164,神奇大脑毛之奇医生,抖音号： Doctor.mao,301医院 神经外科主任医师 毛之奇,神经外科主任医师。医学博士后  神经再生与修复专业委员会脑认知与神经调控学组全国组长  神经再生与修复专业委员会委员及青年委员会副主任委员  中国抗癫痫协会全国青年委员《Neural Regeneration Research》杂志国际编委  301医院门诊时间：  每周二上午8:30-12:00  每周四下午14:30-17:30,183,31.0w,112.6w
2165,神外甘博士,抖音号： huaxiganbosh,华西医院神经外科主治医师 甘奇, 毕业于四川大学华西临床医学院   华西医学博士   感谢平台。科普属个人爱好   本人言论与所在单位无关,363,122.3w,647.3w
2166,神外张,抖音号： shenwaizhang,济宁医学院附属医院神经外科主任医师 张军臣,医者仁心 大医精诚。  擅长脑胶质瘤的个体化治疗。脑膜瘤的微创治疗。听神经瘤的保面手术。脑出血微创手术。脊髓肿瘤手术。癫痫的迷走神经刺激术及致痫灶切除术。重型颅脑损伤的综合治疗。植物人唤醒手术。三叉神经痛的微血管减压术及球囊压迫术。面肌痉挛的微血管减压术。多模态影像的后处理技术。,3927,1.2w,5.4w
2167,沈阳公共频道,抖音号： 696138799,沈阳广播电视台公共频道,如有新闻线索。加工作微信ggpdxmt.一个 有趣！ 有料！ 有灵魂！的官媒,138,19.2w,691.9w
2168,沈阳市第六人民医院,抖音号： sysdlrmyy,沈阳市第六人民医院官方抖音号,甲状腺  心血管  女性健康  骨科髋关节肩关节置换  胸心外科  耳鼻喉科  肝胆胰外科  消化道出血  胃肠镜检查  神经外科  泌尿外科,68,2.2w,5.4w
2169,沈阳市儿童医院,抖音号： Sysetyy,沈阳市儿童医院官方账号,关爱生命  呵护儿童,2256,2319,6378
2170,沈阳市妇幼保健院,抖音号： sysfybjy,沈阳市妇幼保健院官方抖音,厚德 博学 精诚 仁爱,2429,1507,1492
2171,沈阳市妇幼保健院官方抖音号,抖音号： syfybjy,沈阳市妇幼保健院官方抖音号,厚德 博学 精诚 仁爱,131,1346,2876
2172,沈阳卓越动物医院高德才医生,抖音号： 1470936691,,执业兽医师高德才  卓越动物医院沈阳市大东区辽沈二街57号5门（果舍添香二期北侧）联系电话：024-81354321,137,1358,8.4w
2173,肾病科安海燕医生,抖音号： Doctor.anhaiyan,北京中医药大学东方医院肾病科主任医师 安海燕,三甲医院主任医师 硕士研究生导师  擅长：中西医结合诊治各类肾脏疾病、糖尿病及其各种并发症以及肺部结节。甲状腺结。节乳腺结节。内分泌相关疾病等  有问题可免费在线咨询,1453,30.8w,129.2w
2174,肾病科高彦彬主任,抖音号： gaoyanbinzhu,首都医科大学附属北京中医医院内分泌科主任医师 高彦彬,高彦彬。主任医师。教授。博士生导师。国家著名中医专家  首都医科大学中医药学院院长  首都医科大学中医研修学院院长  国家重点学科内分泌代谢科主任及学术带头人  国家重点专科全国肾病中心主任及学术带头人  世界中医药联合会糖尿病专业委员会副会长  中华中医药学会糖尿病分会副主任委员  国家发展改革委员会新药价格评审专家  国家食品药品监督管理局新药评审专家  国家自然科学基金中医药项目评审专家  中国中央电视台《健康之路》顾问  《中华中医药杂志》、《中国疑难病杂志》副主编,32,9.7w,24.0w
2175,肾病科黄晓晔主任,抖音号： hxyzr1950,北京广安门中医院南区肾病科主任医师 黄晓晔,中国中医科学院广安门医院肾内科主任医师   擅长中医内科各种疑难杂症。  对急慢性肾炎、急慢性肾病综合征、隐匿性肾病、急慢性肾功能衰竭及尿毒症、狼疮性肾病、高血压肾损伤、糖尿病肾病、肌酐、蛋白尿、潜血等肾内科各种疾病有丰富的临床经验,2,21.7w,80.9w
2176,肾病科刘来医生,抖音号： 67170384195,北京中医药大学东直门医院内分泌科主任医师 刘来,北京中医药大学东直门医院。肾病内分泌科一区国际部主任医师。临床工作30余年师从首届国医大师张琪教授                   参与多项国家级、省部级课题研究多次获科技进步奖。发表论文十余篇。其中多个课题获省科技进步一、二等奖擅长:慢性肾炎、肾病综合征、高血压肾病、糖尿病肾病、急性肾小球肾炎、肾衰竭、肾积水、肾结石、高尿酸血症、膜性肾病、IgA肾病、糖尿病、红斑狼疮、狼疮肾炎、泌尿系统感染、类风湿性关节炎、干燥综合征等有独到的见解,4,6096,2.3w
2177,肾病科王暴魁教授,抖音号： wangbaokui,北京中医药大学东方医院肾病科主任医师 王暴魁,主任医师、教授、博士后、博导  擅长中医治疗各类肾炎、肾衰竭、高血压肾病、糖尿病肾病、肾病综合征、肾功能不全等肾脏疾病,1711,74.7w,296.5w
