URL,文本,iD,Title,introduction,following,follower,recommendation_like,products,disclosure
https://www.douyin.com/user/MS4wLjABAAAALXIFZzzvIf0MrIl6-AXJdg0pXFt6POUQTvkowXV4zVe5n0b5ROPWzx39SeMu0OSa,整外陈尹医生,抖音号： chenyinyisheng,广东省第二人民医院 整形外科主治医师 陈尹,"南方医科大学整形外科博士
公立三甲医院整形外科
正经科班出身从事医美整形科研工作7年+
擅长眼部综合，眼周年轻化，注射项目，脂肪填充等
关注陈大喵 找到最美的你自己",88,2081,5589,43,
https://www.douyin.com/user/MS4wLjABAAAAlzFBFm2HZEtnxRtnHTJovFCwneAP7I2QG5b5ONiSAlPry10u-TMtTgXVcXCahiSN,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAALZJhXLYfw1_FvaBeyN6D3vw0jYPoYCHr2SpYSS5d5Wt3VVo7u2iF0LBF1RKJlRUb,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAm3Q-MxggR4WLOD1RasBcVdeExrItLIu0tIh9BoTgifc,中国食品安全网,抖音号： 2247399666,中国食品安全网官方账号,"中国食品安全报社官方网站，中国食品安全唯一中央网络媒体。普及食品安全知识，传播健康饮食文化。
新闻线索：yanqi828trust（微信）
cfsnqiangguo163.com",16,463.7w,3689.8w,982,
https://www.douyin.com/user/MS4wLjABAAAAM5rndxcCSmkyxBGastTRz_7R1aBzZ6YCjZt2r7UAwZA,晓庄胡一天,抖音号： Q1781121243,,一天,278,3.2w,60.4w,22,4705
https://www.douyin.com/user/MS4wLjABAAAAmBkNJ3YDvrCDmGrfBLO124US4lPrBacSXiWe2QVdMKx4wkL8ig6s8PyXG5NMxCye,皮肤科大黄医生,抖音号： pifuhuangyisheng,安徽医科大学第一附属医院皮肤科主治医师 黄鹤群,"三甲医院皮肤科医生
希望所有女生的皮肤越来越好
本人一切言论与就职单位无关
健康科普仅供参考
南方健康科普大使",146,29.9w,60.2w,198,
https://www.douyin.com/user/MS4wLjABAAAAMCGSK0P_sVJbG4d8WH8W21z_wHNjOPRivf8fOrVBU5s,一帆说肾,抖音号： drwuyifan,广东省中医院肾病科副主任医师 吴一帆,医学博士后，硕士研究生导师。广东省健康科普专家，2020年羊城青年好医生。擅长中西医结合防治慢性肾脏病及各类相关慢性疾病,9,21.8w,59.6w,417,9
https://www.douyin.com/user/MS4wLjABAAAAMExMdGzoypADz-3YitSDB1QRCeBAaaqdz3XD4L4gRNc,熙熙小宝妈咪,抖音号： ldp0401,,V+15992217991,115,2429,3.9w,255,
https://www.douyin.com/user/MS4wLjABAAAAMFnLCmXhgCrO9pNkXI_OAUZrjooAqg4HcNPbpBc0uQU,打怪辣妈Vivian,抖音号： 1707860304,,"励志做最可爱的主妇和最强大的辣妈，居住美国洛杉矶

持续更新中
商业合作+V: 18641437108",192,443.4w,6522.9w,257,
https://www.douyin.com/user/MS4wLjABAAAAMJsqHmQTX9VTEeIxArim3_r8RRQVJVhYrKNb8efTkZI,合浦县人民医院,抖音号： dyiwde8n9gly,合浦县人民医院官方帐号,合浦县人民医院始建于1935年，是一所集医疗、教学、科研、急救、康复、预防保健为一体的三级综合医院。,10,381,808,25,
https://www.douyin.com/user/MS4wLjABAAAAMk1pcV-PVoSx5b6rU1poklgLt1Ur3wXn6bLihCVcF0M,生活需要笑对,抖音号： ruyunshan,,,125,19,564,45,
https://www.douyin.com/user/MS4wLjABAAAAMOWBE1yYaAf9gCTKykT0AiUt5emAycGCh1h9ml8Fdc0,儿科医生王维洁,抖音号： erke_wwj,上海第一妇婴保健院儿科主治医师,资深儿童保健医师，从事儿科临床和儿童保健工作二十余年，擅长婴幼儿喂养发育指导、听力筛查和诊断和儿童保健各种常见病的诊疗，取得髋关节超声波检查、评定、带教、GMS全身运动评估、上海育儿职业教育机构教师等多项资质。公信号、育儿杂志等发表育儿科普文章260多篇。,122,11.0w,33.3w,203,139
https://www.douyin.com/user/MS4wLjABAAAAmP7z561TSviALvTUKeaAPeoZnEQpMN8bcB5xHJVsoQkNPVsaLIn1SLZH5i-jGSUt,生命的船长(拒私聊),抖音号： shengmingdechuan,,成功=艰苦+正确方法+少说空话。,1249,1128,5.0w,805,
https://www.douyin.com/user/MS4wLjABAAAAmPJkNHWb2c5hL8xAetjVNsYos5BCpIWUvb1KSlpkzsY,罗红多米多豆纯绿色控糖,抖音号： 356261265,,我32岁得的糖尿病！绿色控糖25年了！不吃药不打针远离药物伤害！我的三位一体疗法就是一个吃法！吃就能吃出健康来！三高亚健康都是生活方式病！药物治愈不了生活方式病！三高不能治愈！我们可以靠自律自愈！或有效的自我控制！我们改变了生活方式病就好了！我自己健康带动几十万糖友健康了！食材自己买我们之间没有金钱利益关系！就不会有欺骗……,1864,4.5w,14.2w,671,
https://www.douyin.com/user/MS4wLjABAAAAn3FPyOwGdS6u8E-sy4BGSepLyZBHkMgck3yhQzt8N24,为笑家居,抖音号： WXRS_2020,,"感谢抖音官方
视频同款戳下方商品橱窗
每天分享生活好物，希望大家喜欢",439,123.3w,525.5w,1272,
https://www.douyin.com/user/MS4wLjABAAAAN62JNppB-y_yOCgMwNKSUoZgDhzhues53u5izPnGqhQ,胡观世事,抖音号： 1729874338,胡观世事官方账号,"专注家庭保障规划
咨询保险问题点击右上角【私信】",47,492.6w,447.8w,327,
https://www.douyin.com/user/MS4wLjABAAAANCK5E9uOs99ZpeW6aAIbi0LprrDoYeIBBo_if9RvT99mnlWnzJMO7iUzgyvDuK0U,费森医疗服务,抖音号： dy1m76r3b3q8t,,,0,28,27,21,
https://www.douyin.com/user/MS4wLjABAAAANCplE0YxdFGTfw-Mtt8TVnUdSzxlB07FfPnDpB15blI,吴医师治疼痛,抖音号： wysztt,南昌市洪都中医院骨伤十科副主任医师 吴庭胜,"三甲医院中医骨伤科副主任中医师、医学硕士
分享颈肩腰腿痛，多种急慢性疼痛知识
关注我，只讲实用的健康科普！",118,86.3w,140.1w,417,
https://www.douyin.com/user/MS4wLjABAAAAnfSDSZwn1wGt7Jnl0RUnwyWqyc_hUs2qAVFKS2Jm0mU,重庆大学附属肿瘤医院,抖音号： cqcancer,重庆大学附属肿瘤医院官方抖音,肿瘤防治行千里  科普宣传致广大,281,5.7w,101.9w,611,
https://www.douyin.com/user/MS4wLjABAAAANG4I9xeLyXZgn6jiC_73ziJzx-7uacydSlw8EZTEl4M,四平市中心人民医院,抖音号： spzxyy,四平市中心人民医院官方抖音账号,四平市中心人民医院,5105,3685,1.0w,178,2011
https://www.douyin.com/user/MS4wLjABAAAAnKPZ8ykl7_V100x_m8G7yrHPBQe_r3NBvnhnaR_EubY,谢文瑾医生,抖音号： xwj6691,连云港市第一人民医院骨科主任医师 谢文瑾,"关注我，总有一天你会用的到
做温暖的科普，一看就懂
一个不高冷的医生",296,5.3w,19.2w,165,
https://www.douyin.com/user/MS4wLjABAAAANl1U5mvyZdp0kXP-mRNnv6xwImen_oJyRYyqd_fKd98,pristan健康,抖音号： 1184576860,,,368,1083,8007,32,
https://www.douyin.com/user/MS4wLjABAAAAnnQKjxI9dQO4iMLBlRBTDlbhm6cKSmJva81pZ3wUZlY,枣庄市妇幼保健院,抖音号： zzsfybjy,枣庄市妇幼保健院官方抖音,爱心迎接生命 技术保障健康,1,4000,1.3w,202,11
https://www.douyin.com/user/MS4wLjABAAAANQZnI0vYm98MmYRWwDozlClKQHKD149N8h2bh9LsYVE,勿忘初心丨砥砺前行,抖音号： 1284422624,,"阻碍你最大的敌人不是别人，而是你自己。唯有战胜当下的自己，才有前进的可能。否则，不进则退！勿忘初心，砥砺前行！
VX:angel87418",216,123,515,75,
https://www.douyin.com/user/MS4wLjABAAAANr1Z5Yc0Z_vRuoD7nv7uEl2ifg3hyvTn05amgsB-PQ8,曾老师揭秘营养,抖音号： DH66548,注册营养师,"周二，周四，周六早上8:30直播
暨南大学双硕士研究生
注册营养师，中药执业药师
9年临床医疗，15年医学营养从业经验
擅长营养与食疗、女性营养美肤
营养好，健康美！",30,305.2w,1792.3w,627,
https://www.douyin.com/user/MS4wLjABAAAANwbCS8q4QyP3wY8FOAeUdWkm1scP7OUlCN1Tc9F-Vfa-0RlyTDN9Gtdab3WLYUMY,中医儿科佘继林,抖音号： shejilinzyek,北京中医医院儿科主任医师 佘继林,"首都国医名师、国家级名老中医！
擅长：小孩生长发育、注意力不集中、多动症、抽动症、过敏体质、久咳、久喘、久泻、便秘等儿科疾病中医诊治有丰富临床经验！",1221,74.3w,126.4w,211,
https://www.douyin.com/user/MS4wLjABAAAANx4gdAabFybhBheKrjZlp0hwb_9LOmLWobSN2TPTR6U,四川省人民医院生殖中心,抖音号： scsfzszyxzx,四川省人民医院辅助生殖医学中心,四川省三级甲等综合性医院中首家开展人类辅助生殖技术的医学中心，四川省辅助生殖医学中心和四川省人类辅助生殖技术质量管理中心所在地。中心特色技术: 1、生殖内分泌及不孕不育症的诊治。2、人工授精和试管婴儿技术。,8,2.4w,3.7w,321,
https://www.douyin.com/user/MS4wLjABAAAAnyDvNnuTHEk6EmqRD3uAG9AdZ6J69xrSg4otwWtxzWV6BGSOOBfO0Qm3FEPEpZ1q,原膳原旗舰店,抖音号： YCRyuanshanyuan,原膳原旗舰店,,146,1183,1824,29,
https://www.douyin.com/user/MS4wLjABAAAAo10XHlyaDySP7t1wieZCBgowqt1wU29c1pSACEIhOoJivnhO6s9yny7hczCz3nyR,铜仁市人民医院,抖音号： 2183325312,铜仁市人民医院,铜仁市人民医院官方抖音,16,9414,10.5w,148,
https://www.douyin.com/user/MS4wLjABAAAAO3SnXKNOIfWoOorfcPO-zE4AC_t77EQTQIKn5XnxI2E,诗语&诗洋,抖音号： shiyushiyang51,,"感恩遇见。
每晚8点准时直播间等你们
",87,1042,311,226,
https://www.douyin.com/user/MS4wLjABAAAAO5XHIqj9UfheBhkYpqib0i4ZVQ80rdKTIIrFco7NQay26Cy6qKXCJUzSGHsdFk5K,诺坎普的天空,抖音号： Basa_football,,"v：qizaim5（本人）
下方橱窗：官方正品周边",11,24.2w,413.4w,265,
https://www.douyin.com/user/MS4wLjABAAAAoaZDj6_cqnn89NVOC_TaWuiV_beaBfxRtt1bP-WLufGZI613H_3Qd20y5EsbMFDP,子牙童趣知识局,抖音号： ATM31415925,,每天一个小科普，了解一个新知识。子牙童趣，与尔同行！,4,6.9w,21.8w,457,
https://www.douyin.com/user/MS4wLjABAAAAoFcx8u5JP4dQj9YDDslL6rp-kXTuSYLW2EFS5JKajQ0,中医皮肤科毕医生,抖音号： zhongyibi,保定市第一中医院皮肤科副主任医师 毕春生,"副主任中医师
河北中医药学会会员
河北省中医药学会学术思想研究会委员
保定市中医药学会皮肤病专业委员会副秘书长
擅长中医诊治各类皮肤病，由里及表。
每日定时更新，互相交流。",60,3254,3554,143,
https://www.douyin.com/user/MS4wLjABAAAAOGMt3RYrjxCMn1NPaxkEePe_bHMdhSYl5kq_9-Kx_aJxB3-07uHdQr0qT43_B0KS,骨科刘福才,抖音号： 41396591123,护国寺中医医院骨科副主任医师 刘福才,"北京中医药大学附属护国寺中医医院，疼痛科主任，骨科副主任医师，从事骨科临床工作50余年，北京市骨科中西医结合常务委员会委员
擅长采用“宫廷正骨”手法治疗各种类型颈椎病引起的头晕头疼，颈肩疼和手臂麻木，腰椎间盘突出症等，各种腰腿病",84,7.7w,22.8w,134,
https://www.douyin.com/user/MS4wLjABAAAAOil1fG5pKNynztgCmalm4joIBTFxg9p_3NtDrTJgCgc,眼科赵峪主任,抖音号： dyi9z34562qa,中国中医科学院广安门医院眼科主任医师,"师承于我国著名中医眼科专家韦玉英，从事中医眼科诊疗科研工作眼病40余年。
擅长：用中药、针灸、穴位注射治疗眼底出血、糖尿病性视网膜病变、视神经萎缩、视网膜色素变性、黄斑病变、色素膜炎、青光眼、干眼症、眼肌麻痹等疑难。",13,17.2w,80.3w,398,
https://www.douyin.com/user/MS4wLjABAAAAON-JcojRCZplX8d3FW4f6__dqYZLznurJXW2OANKzs8,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAOPXBa8rptSIHYK4ZC1APk0FOS4XM0-EyOx9qrgT1xkEo_VT65Vh8Kzo1Lt50NAJj,小酒瑜,抖音号： jiayoujinyu,,"我是小酒瑜
WSET高级品酒师
带你了解酒的前世今生
世界那么大 感谢你的关注哟
v:jiayou17696（粉丝大大们）
商务合作：jiayou3963（欢迎合作哈）",76,2.1w,17.5w,59,
https://www.douyin.com/user/MS4wLjABAAAAoqRIHHsNA0k82mobWtsEXJCuOvbZp4w63wxHo-94Gg-x0llr2wISWbNML7jNMLTe,健康小贴士,抖音号： dyka0cuket8y,,传递健康是我的责任！,60,68,115,38,
https://www.douyin.com/user/MS4wLjABAAAAOqzDBOtHXQESrVxWKhKOJfZXiEGIx609zX1TTSt-vzFegf3vc6jecU-bwm0r7AnZ,国家药监局新闻中心-药小安,抖音号： 2164315359,国家药品监督管理局新闻宣传中心,科普宣传，政策解读,0,1.6w,19.9w,375,
https://www.douyin.com/user/MS4wLjABAAAAOsbvqT_M1hx4PwO3pcnWgogZQXvPseZO5Or0rUWrFYaxCQHRChhRK2lPh4mp0ZWI,中医内分泌科专家卫兰香,抖音号： dyzrk6pdr0wd,西苑医院内分泌科副主任医师 卫兰香,"中国中医科学院西苑医院内分泌科副主任医师
擅长治疗甲状腺功能亢进、甲状腺功能减退等甲状腺疾病、高脂血症、肥胖等内分泌代谢系统疾病，运用中医药治疗黄褐斑、痤疮、面色晦暗、更年期综合症等",34,4.6w,11.0w,197,
https://www.douyin.com/user/MS4wLjABAAAAoSmXhJWfJ4E4wJyp94Osd4YMgJ5cZcOklORfT7FkT6UzvGCLkmTO6bp5ijxIcj7j,用户霞霞,抖音号： yonghuxiaxia94,,中专生,309,299,9713,491,
https://www.douyin.com/user/MS4wLjABAAAAoVuZarwqZvMdquSTgORXmjgbzJZIZGlC7P48OHAvFWtmuANJwdT96AKji0XPspgP,云鹏 《健康管理》,抖音号： lyp15866190292,,传播健康知识，助力幸福人生。,184,132,402,59,
https://www.douyin.com/user/MS4wLjABAAAAowb0wjMx3I1qchGOeNXnzuFZ-qU7iW49O1lYvaNdHjhc4kmSXF8ZRGpVf9A85TcV,钦州市第二人民医院,抖音号： qzsdermyy,钦州市第二人民医院官方抖音账号,"国家三级甲等综合医院 钦州职业病防治院
修身 仁爱 敬业 创新",5,2622,1.4w,65,
https://www.douyin.com/user/MS4wLjABAAAAoy5kltZvf935XPBD8dzPpJK0bebX-QddAun0a0iY0dU,公安部交通管理局,抖音号： gabjgj,公安部交通管理局官方账号,知危险会避险，安全文明出行。,40,462.3w,8096.8w,1718,
https://www.douyin.com/user/MS4wLjABAAAAoYnLayxYoL8mx8kgjwfYAFjA_oASMDk7MXMSiLeX13iSoSPhvZ2xqQit6HyXLqy4,皮肤科杨文林教授,抖音号： ywlys2021,广州医科大学附属第二医院皮肤科主任医师 杨文林,"皮肤科主任医师、教授
35年皮肤性病专业临床、教学、科研工作
任广东省医学会皮肤科分会常务委员、广东省医师学会皮肤性病学分会常委、广州市医学会皮肤科分会副主委、广州市医师协会皮肤科分会副主委、第五届羊城/第三届南粤好医生
擅长儿童皮肤病，色素性皮肤病，过敏性皮肤病及性传播疾病的诊疗
在国家级医学杂志上发表论文100余篇
分享好用皮肤科知识",52,61.7w,193.2w,385,
https://www.douyin.com/user/MS4wLjABAAAAoZF-jPFJcMSeF102XgNbyjOrYknApfTGW-_ZWzfHwkasQgru7YuTJQZx050ekz3z,中医王雅,抖音号： Wangyays,湖南中医药大学一附院肝病科主治医师 王雅,"三甲医院主治医师，中医内科学硕士
无团队，文案、拍摄、后期均为本人，
拍摄质量有限，但一定保证用心去做，
医学视频仅供参考，不线上看病处方，
谢谢你们一直来的关注与鼓励，
祝您健康、平安",37,205.6w,263.6w,228,373
https://www.douyin.com/user/MS4wLjABAAAAozrK9Utgt7364_C5wZjpIHwelrgegCdAA5-4WSjq6pqguJ6rIpEjLqQ09Z6QQVgK,智融科技,抖音号： 69195907140,深圳市智融科技有限公司,,2,1617,231,19,
https://www.douyin.com/user/MS4wLjABAAAAp0R9oZv063vB3Tg2em7tAH0GzEZYdATIa4_HmEbRlWQ,最甜是佳怡,抖音号： jiayi622622,,"不要连赞
感谢您的关注
：R15686117937",406,1665,2.6w,385,27238
https://www.douyin.com/user/MS4wLjABAAAAp0wgEhcBXhGulozSoOwY2dc6QCCUIxutDTj3Kxhf4nkb5cmFUlvJViDHMUwcMC6p,风湿科张世俊医生,抖音号： cdfs515,四川省第二中医医院风湿病科主任医师 张世俊,"评论区主动找大家的都是骗子 一定要注意辨别
四川省中医药信息学会痹症专委会主任委员
中华中医学会风湿病专业委员会会员
四川省中医学会风湿病专委会副主任委员
擅长痛风、类风湿关节炎、强直性脊柱炎、骨关节炎等风湿免疫性疾病的诊断。",91,53.1w,182.3w,235,
https://www.douyin.com/user/MS4wLjABAAAAP3DujnGsx3D80pONwPvoLVwWpEn6y3Qq9cZydDat6LwpEDoDBX76IZCZxJTgC1xd,合肥控能,抖音号： GuangTouGe0901,合肥市蜀山区控能食品经营部,"昵称:光头哥【②型糖友】
抗糖不是挨饿 而是与食物的精诚合作
坚信好好吃饭 合理运动 做对才会更健康
记录每餐数据情况 与糖友共勉",213,6001,9338,77,
https://www.douyin.com/user/MS4wLjABAAAAp48doqPDaY6-4AHygVU6gt0TpKKKxPWpcHpRYJsOTUC6A78Vdht7nFc1qDOOlUHJ,心理科李医生,抖音号： LXL5413,广东省人民医院精神心理科副主任医师 李雪丽,"广东省人民医院精神科副主任医师、心理治疗师
聚焦睡眠障碍、擅长情绪稳定、专注临床诊疗
坚持科普有趣的心",144,17.5w,69.4w,168,
https://www.douyin.com/user/MS4wLjABAAAAp7EKYSLLf_cMoY5G9rTsERfEBERE9SJQzLZ5scEkCNA,肝博士杨明博大夫,抖音号： yangmb120,西安市第八医院 中医肝病科副主任医师 杨明博,医学博士，中医硕士。专注肝病科普，通俗简单易懂。,47,16.3w,30.0w,555,
https://www.douyin.com/user/MS4wLjABAAAAPcgULlNh_JiQJu20WmUuaFkJtguz7iUi1XMB6yYTL53TNajpkSoLUFD1iyYsGTn0,呱妈养娃,抖音号： 32446191106,,"高级育婴师一名
母婴行业从业十年
每天分享孕育，喂养等育儿知识
一起做成长型宝妈",97,2.8w,95.6w,527,
https://www.douyin.com/user/MS4wLjABAAAAphEwyfKJAF_7UYxFn0twi_wDrEdbAVYQsyb_wmp5Vyc,妇科生殖张医生,抖音号： fkszDrZhang,上海市第十人民医院生殖医学中心主治医师 张頔,"★南京医科大学博士学位
★主修妇科生殖内分泌专业
★三甲医院主治医师
★励志做一枚优秀的妇女之友
★关爱女性，成就好孕～",137,1.3w,3.3w,104,
https://www.douyin.com/user/MS4wLjABAAAAPKWst_okgY7DUmVNzPAtOkF0kHJ6k7ZTnoyCPJeCliU,器械之家e频道,抖音号： qixiezhijiamed,,专注于医疗器械新技术的新媒体，关注我，告诉我，你想了解什么？,10,1499,3864,142,
https://www.douyin.com/user/MS4wLjABAAAAPwIX99P5xbYeaFHkcIjnC27U7fMiZOjqD-GQvtdGN3w,小迦楠的成长日记,抖音号： 184280009,,感谢关注,929,826,3455,54,
https://www.douyin.com/user/MS4wLjABAAAAPX0HgrZ557C2HUUcnTtxqpu1ClAPr4koHQ_O3PvlSqDSbIqNYOLbFsarmBopUUo1,酸酸乳,抖音号： SSR_store,蒙牛酸酸乳官方账号," 0糖0脂气泡水自由，就选我
️蒙牛的第一款乳酸菌气泡水
“噗嗤”的快乐，喝出来",9,1.1w,2.0w,45,
https://www.douyin.com/user/MS4wLjABAAAAPXAhBbK14tBOpN6eI9DpDTpolo3IehJTV1XhtdqqIumCjiLiYbSpgOUOE5EUk_sy,足球记忆,抖音号： zqjy6666,优质足球领域创作者,"关于你的足球记忆都在这里
每周更新原创足球纪录片
还有精彩足球小故事",167,151.5w,1745.0w,647,
https://www.douyin.com/user/MS4wLjABAAAAq2Feb2Hfhe97FvEOgP1L3HNjvHw4O4KLBsNx7XvjKjU,卿卿医生,抖音号： QQYS9958,河南中医大一附院推拿科主任医师,"河南中医药大学一附院推拿科张世卿
教授，主任医师，硕士研究生导师
世中联脊柱健康专业委员会副会长
中华中医药学会推拿分会常务理事
河南中医药学会推拿分会副会长秘书长
专注于小儿推拿，脊柱健康及产后修复
科普医学知识，呵护您的健康
本人一切言论与就职单位无关
代表著作有《中国儿科推拿》",70,104.3w,373.6w,295,
https://www.douyin.com/user/MS4wLjABAAAAQ8Ilyx3j4ELDhxmsjy1P9RN2_dO2uenjY365iVa1PXKOAWxbAJ7zujlu42fLt5Y5,田迪,抖音号： tiandi88017,,,2838,117,168,4,
https://www.douyin.com/user/MS4wLjABAAAAQCi1SkaC4iIvH9aEVJMAl1alZYr-LKazte2lNS8Wy5s,皮肤科魏爱华主任,抖音号： PFK_Weiaihua,北京同仁医院皮肤科主任医师 魏爱华,"三甲医院皮肤科主任医师，医学博士，教授，硕士研究生导师
擅长各类常见及疑难毛发疾病、皮肤病、损美性疾病、白化病、各类色素性皮肤病、银屑病等诊断治疗。",11,13.2w,16.8w,226,
https://www.douyin.com/user/MS4wLjABAAAAQj-fWZvY0fArJSkbhlD9EIPfMkH8ohmTJEDL1VuQbX3BccdtyPVdAyBE5-CgmA7o,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAqjzV9vGcH66IWgRlvcF9-q_rwLFjSz9eS3xu8JkT8FE,生蚝Capo,抖音号： Captain_Oyster,抖音音乐人,"瘦身80斤的唱作筋肉人
毕业于英国杜伦大学
网易云：生蚝Capo
演出合作加这个：732739733（不备注忽略）",61,28.8w,135.2w,324,
https://www.douyin.com/user/MS4wLjABAAAAqOVMoDak05UfoZ5OJiVDI7xTqoJxL8Ou2FTMv7BcTEQ,戴洁医生科学护肤,抖音号： daijie2020,南京市第一医院皮肤科副主任医师 戴洁,三甲医院皮肤科医生南京医科大学临床医学博士擅长：痤疮、玫瑰痤疮、黄褐斑、皮肤年轻化治疗                 带状疱疹早期镇痛和全程管理,15,1.4w,2.7w,128,
https://www.douyin.com/user/MS4wLjABAAAAQphfGijzu5Z1m5DeLR8ElqZFazceII713y4uGV1XGTc,成都云智测科技有限公司,抖音号： 32320571,成都云智测科技有限公司,农业仪器，农技交流，种植需要的工具,1949,6458,6205,172,
https://www.douyin.com/user/MS4wLjABAAAAQQDtrIyD-PmE94PVzrTbII4Fp5W5phRTgHTzpZJHkq3eus9zDJkVnUh6o-YRveOU,广爱糖尿病,抖音号： 74811560800,,"锻炼身体，控制饮食，规律作息
愿各位糖友早日战胜糖尿病！",84,15,36,3,
https://www.douyin.com/user/MS4wLjABAAAAQrhL9M_3uAGwdmxCUGhKfYkZgEHR4ImaAYBb2RZ93Bo,周雁医生,抖音号： zhouyanyisheng,北京医院内分泌科副主任医师 周雁,北京医院内分泌科副主任医师,19,135,509,27,
https://www.douyin.com/user/MS4wLjABAAAAQrm_T7scw41vee9wyOp-CjYUO1poxy2-dzEt4VC_H_s,爱不言弃,抖音号： 1058396091,,男儿有泪不轻弹，只是未到伤心处，,233,173,1294,64,
https://www.douyin.com/user/MS4wLjABAAAAqV4-zebUea5c9gJfOfTfWtnt1zzHvghP2Ddq1NC36-gQYJYqcNgk67cscmCLEL8R,皮肤科梁宝莹,抖音号： pfklby,广东省中医院皮肤科主治医师 梁宝莹,"广东省中医院皮肤科主治医师
中国整形美容科协会青年委员会理事
擅长激光以及光子治疗，如痤疮疤痕、色素印、雀斑黄褐斑等，以及各种常见皮肤病治疗
为你盘点只有医生知道的皮肤科秘籍
专注于变美事业的研究，关注我变美从这里开始
科普只是爱好，一切言论都与医院无关",85,2385,2.2w,54,
https://www.douyin.com/user/MS4wLjABAAAAqVTBk0LTzVS5p-Tfa6LMdzYDduJaXXKXcue3SLLaKoo,珠粒,抖音号： zhuli93847,,初期交往看礼貌，长期交往看脾气，一生交往看人品。,1.0w,1.2w,16.8w,967,
https://www.douyin.com/user/MS4wLjABAAAAqWidBwAWzaYgVuBpyQQ8oEEYh2hYU8PRfa2VLZQLUxI,大千净化,抖音号： Daqianren,,忠于自己，热爱生活，知足上进，不负野心,228,663,399,43,
https://www.douyin.com/user/MS4wLjABAAAAQwObYsY4_WcmZ9Ewyy1naKtzQsPl7eoKL4C-OWQRKpS5uKI1OPPqil7hjDLT-TmC,晨彬BB,抖音号： dy5rdco5bd1d,,,217,97,1522,49,
https://www.douyin.com/user/MS4wLjABAAAAqX3osnJI7G-nzF6SpRc-clMtON03V8eKRMUAYH-wfHs,小灰灰 （牛仔麻麻）,抖音号： 977712039,,"来自97年新手妈妈
男宝2021年12.22 顺产
姐妹们 一起学习云养娃
V：fei979708（请备注来意）",195,2957,5.1w,66,
https://www.douyin.com/user/MS4wLjABAAAAqywsISNYlPXo4RNdu-N-GOyNqiPYlrd3kxTZb8bvFMU,小七,抖音号： xiaoqijiejie775,,一枚助产士…欢迎准妈妈前来骚扰～,2228,8150,7.2w,775,
https://www.douyin.com/user/MS4wLjABAAAAqZCFzS9aAXN50RMqXxcZBQtMmyY_8l3tVYuq2iTkx0rJtIE988ppMnxECFSTdTqH,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAR0HVlfNsB5Ev7PvZst5wcdiyZEcuJ4XwOq7EZUBmSORjAInj5Z388BFUNoea9EaG,广州爱博恩母婴,抖音号： 93142286679,,,7,29,42,32,
https://www.douyin.com/user/MS4wLjABAAAAr1wWD8M8fNUt4vO91M8BIcwrMpZRoQUEC_EAHVhjNtSw-l_XNL_xvV8wRHYkqndd,依依,抖音号： ym18863252182,,v：18863252182（微信电话同步）,4860,5698,3.4w,249,
https://www.douyin.com/user/MS4wLjABAAAAr6CcXaCWM5quAG7RvSyM6zC4LKin3ryAgWKUViBZYFlQ0eqtnmGjUYA7V0QqNDpo,儿科张旭光医生,抖音号： zxgyisheng,哈尔滨市儿童医院儿童保健科主治医师 张旭光,"哈尔滨市儿童医院主治医师，营养学博士
擅长:婴幼儿喂养，儿童生长发育（智力、语言障碍、身材矮小）、儿童营养不良、佝偻病等营养相关疾病诊治
中国医师协会营养学会青年委员
中国妇幼协会儿童营养专业委员会青年委员
儿科问题请关注我，让您育儿更省心",22,9.5w,75.6w,52,
https://www.douyin.com/user/MS4wLjABAAAARbbvAHpJrPMc6_IfDp5yzpfh3FahzxdwSG44CQ5oAoE,功能神外李岩峰,抖音号： 2127690508,辽宁省人民医院神经外二科科室副主任 李岩峰,"主任医师、教授，九三学社社员
现任辽宁省人民医院神经外二科副主任，大连医科大学硕士生导师
主要研究功能神经外科疾病的发生与外科治疗。对三叉神经痛，面肌痉挛，舌咽神经痛等颅神经疾病，以及小儿脑瘫、帕金森、植物人唤醒、顽固性疼痛、顽固性癫痫、梅杰综合征、疱疹后遗神经痛等运动障碍性疾病的治疗有独到造诣。
医学科普，仅供参考
欢迎关注，共同交流",200,6129,3.4w,179,
https://www.douyin.com/user/MS4wLjABAAAArbn9G_AFHCaCMOQFMeUvx8mzc4J8PLpzdmvLUuW9IA4,在老师,抖音号： Zai_zai007,,"日常分享
科普宣传",105,38,35,4,
https://www.douyin.com/user/MS4wLjABAAAARDg1AUJgIfRM2PTTIN-CxxH984VQof9c15vOQ2yKa4PfxtQdP9oLaqaHQdsSSGG4,安图县人民医院,抖音号： a5839848,安图县人民医院,您的健康是我们永恒的追求！,9,2707,2.1w,106,
