页面网址,文本,文本1,文本2,文本3,文本4,文本5,文本6,文本7,文本8
https://www.douyin.com/user/MS4wLjABAAAAA4Z1i4QOoNB3nC35GSL8jQJKmzsIzBdW_zvPbuoiiHffdapFUd94ZK2QRCy2Va9E,刘秀萍肾内科专家,抖音号： lxpsnk123,北京市中西医结合医院肾内科主任医师 刘秀萍,"北京市中西医结合医院肾内科主任医师
北京中医药大学硕士研究生导师
中华中医药学会肾病专业委员常委
北京中医药学会肾病委员常委

擅长：急慢性肾炎、慢性肾衰竭、糖尿病肾病、尿酸性肾病、肾病综合征、IgA肾病、膜性肾病、紫癜性肾炎、狼疮性肾炎等疾病。",1087,3.7w,9.5w,203,
https://www.douyin.com/user/MS4wLjABAAAAB5bYjksspaA_0q_f78UZLkZVypUmx-XGBsWXGKMBWM5j8v-z1i1lVJV6Q6HU3D5_,刘亚琴,抖音号： 2207409993,,,23,30,69,7,
https://www.douyin.com/user/MS4wLjABAAAA9c5TVn8mP_xe0ibmIGQVRBGjC4llVxgLuw-DJonXVaU,刘彦春,抖音号： 920431936,首都医科大学北京地坛医院皮肤科主任医师 刘彦春,"首都医科大学附属北京地坛医院皮肤性病科主任医师、副教授、医学博士。
 擅长各级别宫颈病变、尖锐湿疣、HPV感染以及HPV感染导致的下生殖道感染等疾病的治疗。
北京市医学科普专家。",15,145.6w,304.4w,671,
https://www.douyin.com/user/MS4wLjABAAAAmxopHgG3NXo2ApHF-fyHLUqeuhqKBBFsLhbSRu8aTVlpmuQ4gydE_9w-v7OCA4xr,刘一恒,抖音号： liuyiheng0421,,"一如既往 持之以恒
你好，我是刘一恒",202,3579,9710,20,
https://www.douyin.com/user/MS4wLjABAAAAndkxzZ3zRvGGvqliVrR2CWYiBCszU9CXGFvqMEhsUNk,刘一霖,抖音号： YL128114435,,"爱唱歌爱分享健康知识
今年41岁，从事养生美容美体行业9年
和大家分享经济实惠的抗衰养生心得！
关注我越来越开心越来越美！",608,1046,3709,42,
https://www.douyin.com/user/MS4wLjABAAAA4iURaSop0z0Uz_tbYyusrFX4yNY2qUE7PRf5TRNlgSwOH6GpxbBV7uprKeTm5-5Q,刘医生聊胃肠,抖音号： doctorlbt,山东大学第二医院胃肠外科主治医师 刘冰天,"公立三甲医院胃肠外科 主治医师
擅长便秘及胃肠道疾病的诊治
关注我，让我们一起守护胃肠健康",18,2788,2.5w,98,
https://www.douyin.com/user/MS4wLjABAAAAh8UoTHBNnbVtnmtT7B2hRV8u656hOZNegL_ffSBteeQ,刘医生说控糖,抖音号： ktliuyisheng,合肥市第一人民医院内分泌科主任医师 刘尚全,"博士、主任医师、硕士研究生导师
安徽省全科医师协会常委，合肥市全科医师协会会长，省全科医师协会内分泌与糖尿病分会副会长
国家自然科学基金项目1项，研究方向:糖尿病管理、急慢性并发症防治
发表学术论文62篇，合肥市职工创新一等成果1项，著作权3项
擅长:糖尿病教育、血糖管理、糖尿病急慢性并发症防治、甲状腺疾病（甲亢、甲减）、妊娠甲状腺功能异常",17,1.4w,4.2w,136,
https://www.douyin.com/user/MS4wLjABAAAAOFC7CSGL-vTZnfIozmtMPbpZxPKu5EVuWNnBTDlqc38,刘懿的懿笔画有点多,抖音号： 89720783,,,100,231,1532,91,
https://www.douyin.com/user/MS4wLjABAAAA6kY9noLQ6nQ0Gw8omq63MvRLhZPMZiYnlfk36w9V_QcMNMRV4dT3WGk951hrCsT_,刘虞佳,抖音号： renasteps,,"我是你们的瑜伽小姐姐～
/小：刘虞佳
热爱生活 分享态度 喜欢一切美的事物
如果可以我们一起精致到老
蜜淘合作：mitaoad",43,40.6w,424.0w,286,
https://www.douyin.com/user/MS4wLjABAAAAxLxHbxNL63M_X5ZdjPqbWOyaNW3l5jK0MN2DhUJjJK4,刘员外（体控管理）,抖音号： V15055505510,,"界首同城可私人定制减脂餐！
自己亲身经历三个月时间
从240斤减到150斤！",51,4533,5.9w,83,
https://www.douyin.com/user/MS4wLjABAAAAME62CWg2lXxKl5LBbTuPoQ2RQ8FGqZyPYwLKOAdocxQ,刘正新说消化,抖音号： jxbh_liuzhengxin,北京朝阳医院消化内科主任医师 刘正新,"消化专科教授   
全科医学教授
现任首都医科大学附属北京朝阳医院消化内科主任医师   
博士生导师  
北京市科普作协理事   卫健委百科名医专家
世界胃肠病学会会员
关注肠胃，常为你好。",41,1.2w,3.2w,169,
https://www.douyin.com/user/MS4wLjABAAAAUqFya2P-C-CtL5C8syAIpjaO12P5ghJ8QaulMcH1Uyk,刘之枫（消化内镜）,抖音号： 831539689,湖北省第三人民医院消化内科主治医师,"橱窗产品经过严格筛选；
消化内科主治医师，专一从事胃肠镜诊治工作；
擅长胃肠道肿瘤内镜下早筛-早诊-早治；
科普医学常识，看病治病少走弯路；
不主动私信任何人，请避免上当受骗！",1034,80.2w,370.4w,520,
https://www.douyin.com/user/MS4wLjABAAAAl8JeENdV0uGIsFbXozZxdcwfTwm2od_BOl-_jV9nYkc,刘主任减肥知识,抖音号： liuzhuren01,,乐享轻盈人生，科普专业知识。,28,13.0w,46.1w,145,
https://www.douyin.com/user/MS4wLjABAAAArRVrFF7muSMEw3rRhFTwhxDWexQJjG9BLdd8ix4MAVw,流年,抖音号： 140738453,,,763,129,364,166,
https://www.douyin.com/user/MS4wLjABAAAA9quRl9WuUT_iS6DQDpJN8Q6MZI3A0YiDPxckLAgjhL8,浏阳市人民医院,抖音号： xuanchuanke,浏阳市人民医院官方抖音号,浏阳市人民医院是一所集临床、教学、科研等于一体的三级综合医院，是浏阳市红十字医院，南华大学附属医院，长沙医学院临床教学医院。医院占地170亩，建筑面积15.6万平方米，编制床位1580张，工作人员1900余人，拥有中高级职称的专家700余人。先后有30多名学科带头人赴美国、德国、英国、日本、以色列、新加坡、台湾等国家和地区进修学习。目前有39个临床科室和5个医技科室。,14,4454,4.1w,71,
https://www.douyin.com/user/MS4wLjABAAAAVKz8RG76Mvk4J1WiCDV6z872d8ZT76bSuZQg2wjDSrQ,浏阳土豆（健康管理师）,抖音号： 1535182094,,"持证上岗的健康管理师
同时也是糖友家属
经营一家14年的无糖食品门店
分享控糖实战与体重管理经验
下面三个随便点都能找到我",513,700,6562,121,
https://www.douyin.com/user/MS4wLjABAAAAdlqGr0jFeClho2wCojuM4c4GGUFrJ8evSFXVRAk_VyBTScXl3YM_BJwjUOsoSUds,刘赤兔,抖音号： Lct0928,,我就是我，<(￣︶￣)>不一样的烟火,4063,4250,13.9w,858,85125
https://www.douyin.com/user/MS4wLjABAAAAGrGXXeSHfOfW421LS5H3jYqdXAeY32yaq7xjTac3s_U,柳州市工人医院,抖音号： LZSGRYY,柳州市工人医院官方抖音账号,厚德精医 博学利民,174,1.7w,14.1w,174,
https://www.douyin.com/user/MS4wLjABAAAAMDGGSqyJsoA4a-Od7rrFase0c7l39aLqtf422zaoRqLCqSCL86ep9ZbXzoYOB0ZM,六八五,抖音号： dy1itvrptt9go,,百分之八十七的幸运值！,45,3489,4.2w,607,
https://www.douyin.com/user/MS4wLjABAAAAOEqx-e5-POGGpMJD0XxwzmPjaYR8p1QcvtIS6II03W2eDAUu-fDvuWPhKJ41N4OB,六尼雪,抖音号： dyejc4pkk0as,,越是艰难处，越是修心时,41,14,209,75,
https://www.douyin.com/user/MS4wLjABAAAArFazR-Gxk4dCAUMhTFD7mh5G4PXxZb_McvBJmo6jAv8,六院骨科陈华,抖音号： 1561742764,上海市第六人民医院骨科副主任医师 陈华,上海市第六人民医院骨科副主任医师，骨外科博士，协和医科大学毕业，擅长：糖尿病足，下肢溃疡，难治性创面，骨折、骨折后遗症，慢性伤口、下肢畸形，骨不连，骨髓炎，关节僵硬，保膝手术，截肢手术，腱鞘炎，腱鞘囊肿，腕管综合征，肘管综合征，踝管综合征，周围神经卡压，手外伤。,3484,2.3w,2.6w,61,
https://www.douyin.com/user/MS4wLjABAAAAz2GpGkNzly3qc7-0RYQl7RnUFFkqJotb4Kk1tsBLAZNZ6M5GqRrB0ASiABVjpVvg,陆道培院士,抖音号： ludaopei,中国工程院院士,"中国工程院院士
北京大学与复旦大学教授
前中华医学会副会长
前北京大学人民医院血液病研究所所长
前中华医学会血液学分会名誉主任委员
中华造血干细胞合作组发起人
陆道培医疗集团创始人、医学总监",4,4588,3948,24,
https://www.douyin.com/user/MS4wLjABAAAAI-fjD_svt0whoX9ZZ5A3feLrJjnc8iHznPI-T0gT27hPUFFIs4hBHs3dwfbZ53Pi,陆志强讲内分泌,抖音号： Dr.Luzhiqiang,复旦大学附属中山医院内分泌科主任医师 陆志强,"中山医院内分泌科主任医师、博导
擅长：糖尿病及内分泌疑难疾病
每周二、周五更新",4,4.4w,13.0w,160,
https://www.douyin.com/user/MS4wLjABAAAAiOcJj1iOqKWkfrk_E5Ory-87bEipgGM7xPmYcLDid_4XMOxKWcRPdE7_hDqXMpyj,隆回人罗罗,抖音号： anningluo991,,我是隆回人，80后，我喜欢拍抖音，无聊的时候拍，开心的时候拍，不开心的时候也拍，就当一种记录生活，自娱自乐，开心就好,400,2986,4.0w,389,
https://www.douyin.com/user/MS4wLjABAAAAPMHtA0fdnXpwLFb6GbHYF83bjL70YYerU_rzndxA7BM,龍,抖音号： 336871978,,"专业生产玉米淀粉，葡萄糖，麦芽糊精，喷浆玉米皮，蛋白粉。
15032321105",1813,1949,3415,144,
https://www.douyin.com/user/MS4wLjABAAAA-zcOBpo19YnlOoS4e1MBwCoHeyz-A4W8_n0T4yYsXPVzvTmZ4rZ_0bhvOWM5BoGh,龍少,抖音号： wDSyHMKF999,,,69,37,82,10,
https://www.douyin.com/user/MS4wLjABAAAA6vP5j_P00IHNLgnBb4bx1AjSoY4x7jiDySNb1rryxbWNQRBChXYdo7MYBSwhnsB7,龙儿,抖音号： 75865936524,,研究健康生活,264,48,97,7,
https://www.douyin.com/user/MS4wLjABAAAA37e1xeJllxF_MmJBsg-A8E57oK5eUrvHD5y-LfZsDfc,龙凤体系.李少龙,抖音号： LFTX00001,,"龙凤体系轻资产创业 打造高品质生活方式的消费商
微li011280",4317,801,8829,537,
https://www.douyin.com/user/MS4wLjABAAAAM4Nk8sAWSy_v44S7YCMks4Ln6bM7rbZqjgkyQNJ8RaQ,龙岗三院,抖音号： lgqsy,深圳市龙岗区第三人民医院官方抖音号,活泼的90后,121,19.3w,273.1w,345,
https://www.douyin.com/user/MS4wLjABAAAAszsnARMHYaJlemEZFcCRrDxoq-Emydam9wIqm8kkioU,龙哥教你减肥,抖音号： 83016341,,"从170斤-110斤，减肥干货分享
带你走出减肥误区
每天不定时直播 唱歌&在线解答减肥问题",460,953,4807,27,
https://www.douyin.com/user/MS4wLjABAAAATzUZjHad4KBsU3rJSRHdOXLGJCVvSfrrvz0_rtjTzqg,龙虎门战队,抖音号： 1642956162,,精选最好的鸡种，各种品种高质量斗鸡，视频证明  微信电话同步18787964197,510,2662,1.1w,317,
https://www.douyin.com/user/MS4wLjABAAAA-_p0flh110jgwKR419gqJB1w_TZVV0UBrgnKKL9dkRo,龙马健身趣事多,抖音号： LMJSQSD888,,健身是一辈子的事儿！,690,765,4500,181,
https://www.douyin.com/user/MS4wLjABAAAAmWiFx-mAfD-k2G1EifTsYbxXuuuk2KM1xI6cNe8g3mI,陇县妇幼保健院,抖音号： lxfybjy1978,陇县妇幼保健院,一切为了妇女儿童健康,0,333,1407,34,
https://www.douyin.com/user/MS4wLjABAAAAdGDKTjuhj8DhQtvB4tlPjhCtbnNhLhFpVNunLFpYVbweP3VZweD-ccxSVF9l0ZLN,陇原肝胆健康,抖音号： Lygdjk666,,肝者，将军之官，谋虑岀焉。胆者，中正之官，决断出焉。陇原肝胆健康——关爱健康、爱肝护胆。,16,37,43,4,
https://www.douyin.com/user/MS4wLjABAAAAZdQP5dt6dVg4R0Mt7plY15zU0Qd8a539QriuP3ch_wE,减脂BBS,抖音号： luironhua,,"我是海豹爸
也是铁馆华
改名“减脂BBS”
欢迎评论区爆炸
33岁的时候
用3个半月从214斤减到147斤
现在用2年时间从147增到160斤
橱窗里的东西，我都花钱买过才会推荐",3361,1.1w,20.9w,667,
https://www.douyin.com/user/MS4wLjABAAAAFK2CL1ZhMK4P8dzU_dyxdc4whc6CpwHwjm1sFgAKkBQu8iG1-0cvdAsz3jsQ22Tm,卢光琇,抖音号： luguangxiu,中信湘雅生殖与遗传专科医院荣誉院长,"卢光琇，教授，博士生导师。
中信湘雅生殖与遗传专科医院终身荣誉院长、首席科学家。
从事辅助生殖临床及科研40余年。",2,65.1w,292.8w,488,
https://www.douyin.com/user/MS4wLjABAAAAby15KL2gVwudjQi0veU08p_cFXSd6JAYW_wKp15EuO8,卢西西,抖音号： luqian20888,,"家有俩神兽
五年媒体人
转型社交电商第一股
分享好物，记录生活
做起经济独立，人格独立，思想独立的硬核妈妈，新时代女性！",438,354,7756,609,
https://www.douyin.com/user/MS4wLjABAAAADDCOab7FeLyjpNxTSpG604U-ryG6fNoR-tPz-oKiwlE,泸州纯粮酒,抖音号： lzjiu1688,,传承传统工艺，川法酿造清香型纯高粱原浆酒。石头酒甄蒸酒，固态石窖发酵酒。,43,161,532,49,
https://www.douyin.com/user/MS4wLjABAAAAq5_kflNF3V6wJJSVx0hVSlY3Z84ybCISMNYXnxWm5y4,吕军医生,抖音号： 1781232229,华中科技大学协和深圳医院急诊科主治医师 吕军,"著名三甲医院急诊科主治医师
十余年从业经历、丰富的临床经验
擅长：高血压、高血脂、糖尿病等各类疾病的调理
每天分享科学的健康知识，希望帮到你
关注我，有问题给我留言，一一解答！",115,9.2w,31.3w,96,
https://www.douyin.com/user/MS4wLjABAAAAYTTEZYqr6A27JDdN8y9Cy9Q6IL2N4ez2HDbKPTagyug,旅途,抖音号： lvtu54141,,诺安百特只专注于噬菌体产品研发，专业性强，解决水产养殖细菌性问题，对虾育苗及成虾养殖中的弧菌精准靶向裂解。,820,384,129,23,
https://www.douyin.com/user/MS4wLjABAAAAWPgD9JPExZT-0FBUiviAfx9VtQFiOSeTy2F_4qyrs_sGsN1FqQpX3YDUlm5dKD1k,鲁丰-田间地头,抖音号： lufengtianji,山东国泰鲁丰植保有限公司,"分享现代农业生产方面的科学技术。
分享改良土壤、施肥管理的方法。
助力农业发展，带动农民丰收。",4988,28.3w,80.1w,415,1415
https://www.douyin.com/user/MS4wLjABAAAAViXnJq40Tux7l_ujDXz4kfcNk4HqHA3gKtayu2zq1kU,鲁丰生物技术,抖音号： V15621757851,山东鲁丰生物技术有限公司,"科学种植，丰产丰收
改良土壤，提高作物品质和产量，领你走向丰产道路",5017,27.7w,57.4w,455,
https://www.douyin.com/user/MS4wLjABAAAAsSQAEcrrrUUn2KLCrm_V12vKwlt7XGevFjTTRLFOJtkeJGYp7YTah8jW9l4Uyb2z,鲁丰助农,抖音号： v15621757821,山东国泰鲁丰植保有限公司,"热爱农业，专注助农植保
为大家普及农业知识，讲解种好地、调理土壤、施肥管理等技术。
感谢大家的支持和关注",4794,26.2w,88.7w,423,
https://www.douyin.com/user/MS4wLjABAAAAgiYuASarSCzmvAldlhX3sLuynNq7Ul0WuGtSsMBlOKfrvpQCQgE1yQzClVekPKd7,鲁丰专注农业,抖音号： W13963634118,,"客观中立，求真务实。
鲁丰，专注农业植保，带您走丰收之路。
分享改良土壤、提高作物品质、产量的种植技巧。
分享农业知识，真心帮助每一位农民朋友。
您的满意，是对我最大的支持。",7097,31.1w,95.7w,454,
https://www.douyin.com/user/MS4wLjABAAAA-7FLTAVFYNvHONwQ0nIjYBiD3BrBEdRV8tbc26KyyqI,鲁凯主任,抖音号： njszyy001,南京市中医院甲乳外科科室主任 鲁凯,科主任，主任医师，教授，硕导。南京中医药学会甲状腺乳腺专委会主任委员，中国微循环学会甲状腺学组副主任委员。,45,1.4w,6.4w,104,
https://www.douyin.com/user/MS4wLjABAAAAcf-ZvSsquqeA--PFDtUglkJKzjmMDUHuzkODW2YqOHg,鲁老师,抖音号： luyisheng555,,"用专业的知识为您答疑解惑
美容护肤|问题皮肤|健康知识科普
分享真实好用的知识V：luyisheng555",99,34.3w,116.2w,44,
https://www.douyin.com/user/MS4wLjABAAAA2GLbwOeHQj7aNhJb_lG_I-eCwN-aI7_sizV18G-TtURmOyroZ6VDRxOrATBGh9Kw,鲁柠生物 专注食品添加剂,抖音号： 54797400254,鲁柠生物科技（山东）有限公司,专注食品添加剂、营养强化剂的研发与销售。,33,887,203,62,
https://www.douyin.com/user/MS4wLjABAAAABI0zAr-bk_SNYAzsyj5-Ogss4WnIEHvdibaahx9a1Eo,鲁平大夫,抖音号： Dr.LuPing,河南省人民医院内分泌科主任医师,"阜外华中心血管病医院内分泌科主任
中国老年学和老年医学学会骨质疏松分会常务委员
法国卡昂大学医疗中心访问学者
擅长：内分泌代谢疾病治疗，糖尿病及其并发症，甲状腺疾病，肥胖症，骨质疏松症，更年期综合征，多囊，矮小，性早熟等等",50,27.0w,106.5w,280,
https://www.douyin.com/user/MS4wLjABAAAAMh0IAsKTcPFEF8lKOFmKcm6QYAF9pL7hpDOm4PUOyMLtF1a_MfDeIdxYG4WdNK1Y,鲁卫星教授,抖音号： luweixing1,北京中医药大学第三医院心血管科主任医师 鲁卫星,"主任医师、教授、博士生导师
近40年心血管临床治疗经验
北京卫视《养生堂》特邀嘉宾
擅长:中医治疗冠心病、心绞痛、心脏瓣膜、心衰、心梗、动脉硬化、动脉斑块、胸痹心痛、心悸、失眠等心血管疑难杂症
中华中医药学会心血管病分会常委",1383,67.9w,172.3w,435,
https://www.douyin.com/user/MS4wLjABAAAAZeYgOJyUA-bNp9N0tV-0Nm7sO_uDRJHnl4Gw_ijNE2g,璐,抖音号： 271155618,,,528,381,1964,65,
https://www.douyin.com/user/MS4wLjABAAAACkNybt2A6uihoA6s8szUizaHhgXE99oGoD6pVGXmiww,綠茵生技,抖音号： eric030,,綠茵集團,1307,1040,223,17,
https://www.douyin.com/user/MS4wLjABAAAAzjbHexnRV-cdlRuxXEPDFkVjTtMShWFqWoI5IV1X9aE,绿陇-农业一枝花,抖音号： LV15553646038,山东绿陇生物科技有限公司,"绿陇生物致力于通过微生物制剂解决土壤板结、环境污染、农产品品质下降问题，让大地重回丰沃形态！
绿陇全体人员期待帮助您解决问题，真诚合作，实现共赢！",3117,77.9w,273.9w,2009,
https://www.douyin.com/user/MS4wLjABAAAASbPjTsEoOawoWVIzZxkV8dNofv8FUB2gIiFWWmronFE,绿陇陈峰 服务为农,抖音号： 71975090032,,绿陇品牌是隶属于山东绿陇生物科技有限公司旗下的微生物菌产品，品牌成立于2015年11月，借助高端生物研发技术，结合现代农业发展的全面化需求，提供绿色、高效、低成本的优品质农业生产，全心致力于打造国内农用微生物制剂领域的明星企业，使我国微生物在农业上的应用上,3999,23.2w,51.3w,1758,
https://www.douyin.com/user/MS4wLjABAAAA2Rum8Rne3-urf3-3e7F8-mSrN9WD4M2n_SE1aFNNTBk,绿陇聊农业,抖音号： V17663662997,,绿陇生物，助力绿色、环保、品质的农业发展，我们致力于通过活性菌微生物方案来解决土壤板结、环境污染、农产品品质下降问题，让大地重回丰沃形态！,1782,30.0w,89.9w,1477,
https://www.douyin.com/user/MS4wLjABAAAA0W4EcpG1IUu6YOxiOx0UsKbFNWz5UD3VQ9fDhjWphkk,绿陇农业杜若,抖音号： JV13054759893,,"我是绿陇生物小若，每天分享农业知识，希望农友们都能学到知识少走弯路
绿陇生物厂家直供：矿源黄腐酸钾，微生物菌剂，大量元素水溶肥，中微量元素，发酵剂",580,14.8w,44.0w,1198,
https://www.douyin.com/user/MS4wLjABAAAAhaXmULggSjWpZ91zCJWLeEIedE7hr3CQgXr1eIFXDZgOuN6ifLJgneFLhVe8SRaY,绿陇农业植保李伟,抖音号： V15610273366,,优质三农领域视频创作者,235,4.0w,8.6w,595,
https://www.douyin.com/user/MS4wLjABAAAAqzduXYjTxuRxItKqhR80WDBxM2cyAKO2hD3bi03YvIk,绿陇农业助手,抖音号： V15553640638,山东绿陇生物科技诸城分公司,绿陇生物品牌厂家，助力品质农业发展，每天为您分享农业干货，欢迎广大农友视频下方积极评论,5071,24.5w,36.5w,1127,
https://www.douyin.com/user/MS4wLjABAAAAvCG0yz3f31245x9gh-1xiz-_REhWHoNyzW38Jq4NB6Q,绿陇生物科技,抖音号： LV15553637956,山东绿陇生物科技有限公司," 感谢抖音绿色平台。
 致力于土壤改良，病害预防，作物增产。
定期分享农业知识。
 帮助更多的农民朋友增长知识，少走弯路，",934,10.5w,24.8w,1562,
https://www.douyin.com/user/MS4wLjABAAAAqyYrxPEc_zYcFq2MEFCmoBkiQxZkz7dxdyo4PIlMenc,绿陇生物李纯,抖音号： Lv18663633270,山东绿陇农业发展有限公司,绿陇生物，厂家直供：微生物菌剂，水溶肥，有机肥发酵剂，中微量元素，叶面肥,1144,15.0w,43.8w,1517,
https://www.douyin.com/user/MS4wLjABAAAA9Vtxs-fSXzFIkRAKIL8Gs0Zyam24NhDIoyzg-RezUQfiKsynWlkOZ5c5ndS3mxSP,路飞陪你瘦(纯饮食下午3:00直播),抖音号： lufei4537.,,"教三餐搭配 定制食谱 减脂先行者
粉丝售后：lufei4537
每天下午2:30减肥直播
分享实打实的经验
你若信任，定不负遇见",100,31.4w,42.0w,137,
https://www.douyin.com/user/MS4wLjABAAAALHBic4S4HS38wPS89yN_uCUXIatWyshP1ZGxsgjYAb4,鹿家门周鑫(减脂&增肌),抖音号： 91397321,,"5年健身教练经验
营养师 高级教练认证
线上线下累积帮助1500名学员成功蜕变
鹿家门-周鑫
氧气能量推广大使
线上指导(减脂，增肌，塑型）
找我 173 8079 0311(付指导，伸手党勿扰，不嫌聊)
橱窗有减脂增肌好物推荐！
本人没有任何小号，其他号私信的都是骗子",3328,7.8w,57.6w,240,
https://www.douyin.com/user/MS4wLjABAAAA7Jdvkmatx02xzMZUOx9zuWzda-U0_v1_sRCFyxUXtVE,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAo_1UH3hIIKTCtA5HMEuvPnl0YUHMIYtfaIYOLO1g4Zg,栾志生,抖音号： 846768069,,,4183,1742,3390,64,
https://www.douyin.com/user/MS4wLjABAAAAp81eet7o3imhmKxhFfLI-_0935I5lt3OVs2Lo9hxhjs,略有不同（沈阳）,抖音号： 423038368sy,,提供 国际 国内 省内特价旅游线路。13804045825,273,5.4w,41.3w,2847,3541
https://www.douyin.com/user/MS4wLjABAAAA_KWcBSDIse6DdXql_ium3n3WXgQ5ORqIlA0zXnfaNx4Il1objzQ4Me-BZNOUpIrM,论文发表,抖音号： youyou2014711v,,微信号:一九八二二九三二一二七，欢迎咨询微信号:    youyou2014711,9998,2067,1354,81,
https://www.douyin.com/user/MS4wLjABAAAAmPJkNHWb2c5hL8xAetjVNsYos5BCpIWUvb1KSlpkzsY,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAxMw4CAsPAD0FxyAaFFy8uY9mdb_ufUD_MytX7VjvAPA,罗静药师,抖音号： 2211669052,,,276,311,2476,75,
https://www.douyin.com/user/MS4wLjABAAAAeLBHrhtDV6HPFZbhLxC4RXHXSx-wUhvonf9f1TalhPA,罗培睿（身材管理）,抖音号： 49131722418,,"1、国家健康管理师。
2、擅长与食物打交道，助你变美变帅。
3、WX交流18978988086云创ID 254850
我相信:唯有专业，方能长久。",162,924,2196,49,
https://www.douyin.com/user/MS4wLjABAAAArd-jw56cxQfP3GmeAs-p7f882vkVPbjmZ4lilJvWJZ7vzjjXSblCdmkUUeoGOnn2,罗老师讲主管护师,抖音号： STYMY22,,"关注罗老师，带你过护师考主管
科学制定学习计划/阶段提升应考能力
专注初级护师/主管护师考证培训
罗老师主管护师讲解专用直播号
中午12:30分不见不散！",317,4.3w,12.7w,514,
https://www.douyin.com/user/MS4wLjABAAAAEC3I5locOkgYXcOds7vtMYnDX0CnkUVXZrEGUFkQ2Js,罗亮亮讲育儿,抖音号： 42856656482,,"关注亮亮
给你最全育儿干货
孕期知识
产后护理
育儿经验
商务: 17723546113 vx同号（请注明账号与来意哦）",8,19.3w,610.8w,217,
https://www.douyin.com/user/MS4wLjABAAAAULwjiLc9blBPJJqRXsWD0Sr8b-np398oloUkBLQMTZM,罗氏血糖仪,抖音号： 1463450185,,德国罗氏血糖仪，贴心守护你的血糖,1718,524,199,3,
https://www.douyin.com/user/MS4wLjABAAAAVrRxH91ZgCLEvl-xFzomT9gHuEk70Mxn7u4sy4K6Et8,罗伟生/全国名老中医,抖音号： luows123,广西中医药大学瑞康医院国医堂主任医师 罗伟生,"全国名中医
八桂罗氏中西医汇通学术流派创始人
国家教育部中西医结合教学指导委员
广西一流中西医结合学科带头人
中西医结合学会副会长
从医40余年，擅长以中西医结合方式治疗各类慢性肝病，病毒性肝炎、肝硬化、肝纤维化、脂肪肝、酒精肝、肝癌等。
本人仅此一个号，没有小号。如有其他账号联系无需理会。",36,32.1w,67.1w,223,
https://www.douyin.com/user/MS4wLjABAAAAdHO5U2fIp158_5wwWgt8ZgNkjjLzr8-NhUxmiwx6vOs,luoxianting1017,抖音号： luoxianting1017,专业健身联盟-NASM认证教练,,0,0,0,0,
https://www.douyin.com/user/MS4wLjABAAAACQB8RmF5qIszdmNo5LtTsZs_n7Xd7122Wt1KDct6zoo,罗雄医师,抖音号： LX19760131,贵州医科大学附属医院中医科副主任医师 罗雄,"医学博士，三甲医院医生
医疗教学科研工作20余年
践行“科普助健康”的初心
恕不接受线上诊疗咨询",4723,20.7w,80.0w,245,
https://www.douyin.com/user/MS4wLjABAAAAUIioGp-DmaKh2Ay8Kzzrg6rTWAIMHVQNELEEhrH9RFc,罗药师,抖音号： 597993746,,我是一名药师，也是你的健康师。你健康我快乐，你美丽我开心，能帮助你是我开心事,1130,795,5178,107,
https://www.douyin.com/user/MS4wLjABAAAAt4vdJU8BHxyn92NYF_JJ9PRIBBHy7kvGR_FiVAYlXlw,洛阳东方医院,抖音号： 99DFB99DFB,洛阳东方医院官方账号,"着力服务创新，持续改善就医体验
厚德精医，智圆行方
秀医生直播时间：每周四晚上7点半
《医生来了》直播时间：每周六上午9点半",4564,5635,2.0w,107,
https://www.douyin.com/user/MS4wLjABAAAAVigU368Im0DaXW5SGWxHs_XdYdPhN9tdfC_8CNmw1v0,洛阳市妇幼保健院,抖音号： lyfybj,洛阳市妇幼保健院官方抖音号,让儿童更幸福  让母亲更健康,46,4.0w,16.1w,106,
https://www.douyin.com/user/MS4wLjABAAAA9giKZZ0AemGjE7F1qx9K0B1BeCO5ltL2s2f5VXeqXI8,洛阳正骨陈利国,抖音号： genzaiheluo,河南省洛阳正骨医院骨关节病科副主任医师 陈利国,"河南省洛阳正骨医院（河南省骨科医院）洛阳总院骨关节病二科主任，副主任中医师 国家非物质文化遗产洛阳正骨传承人、河南正骨状元、全国中医药创新骨干人才、河南省医德标兵、河南省技术标兵、河南省＂五一劳动奖章＂获得者、陈氏万文堂医道第七代传人
洛阳市示范性劳模创新工作室丨陈利国劳模创新工作室首席专家
擅长颈肩腰腿痛、股骨头坏死关节炎滑膜炎及相关疾病
门诊时间：周一、周三全天门诊，周五上午，洛阳正骨东花坛院区门诊楼三楼名医堂308室，周二、周四病房十二号楼四楼劳模工作室办公。",3913,3.6w,25.1w,3256,
https://www.douyin.com/user/MS4wLjABAAAA2JyJbiu2MUseJE1waz3Y-5Tvtyybr8h4EzwUFmzUCuw,珞宁【瘦身修心】,抖音号： 288293954,,"营养师，健康管理师，心理咨询师
1975年的，带着中年小姐姐们，变瘦变美不焦虑
新书《瘦身，重启人生》，在商品橱窗
售后私信，或者加V：luoning208",8,89.2w,414.2w,1627,
https://www.douyin.com/user/MS4wLjABAAAA41TZenRdNccxEeBL238oEY4EjXHUUjc2CFusoNnPAkI,落叶沙沙响,抖音号： 1111759844,,,7511,2508,9034,510,
