URL,文本,iD,Title,introduction,following,follower,recommendation_like,products,disclosure
https://www.douyin.com/user/MS4wLjABAAAAnxU1Ud7keE_x7u0jAePxM0y5jKx0szIKPLKE841bodA,汪宗军,抖音号： wzj7112,,从事临床工作近30年！分享医、药、健康知识，希望能够帮助到更多的人！,41,11.1w,2844,460,
https://www.douyin.com/user/MS4wLjABAAAAOsU45jtwesJwT8-bKLIHB7oO9uUeHrevHfMg8lToe0FnzX4PazbcPg6bAxUIp0Ui,王白石,抖音号： wbs0734,,"NSCA认证健身教练
腰间盘突出症运动康复
腰突症相关视频直接拉到底",84,2420,2821,154,
https://www.douyin.com/user/MS4wLjABAAAAcdEbZjPxx5bQ5mR9ogaMDoB2-6NUgZ2CF1OLXE9Gn93bwXTkjbnddJDdNDGvg_k8,王炳元,抖音号： shengduoshan,中国医大一院消化内科主任医师 王炳元,,155,3151,8841,277,
https://www.douyin.com/user/MS4wLjABAAAA4UbBx4FQpZv_9Z-nPJK_6IitRPE_YXArHc0yZiv4uVPqFyrhMQz2-i4m9fQhdvG5,王成立医生,抖音号： dy79blofan34,淮北市中医医院中医男科主治医师 王成立,"擅长中西医结合治疗男性疾病，如前列腺炎、阳痿、早泄、血精、遗精以及不孕不育症等。
做通俗易懂、简单实用、接地气的医学科普。服务更多人群。",18,3.3w,1.2w,272,
https://www.douyin.com/user/MS4wLjABAAAAFZtikraEhgdtu_gxBuJkE9blheiUm9vCwKKDWhEHZ8k,王哒乐,抖音号： 72270339,,"吃出健康，吃出好身材～
好好吃饭多香啊～",207,348,1337,31,
https://www.douyin.com/user/MS4wLjABAAAAC_FHtF96HC__Lvm5QDc_kSYhi5TcvXLTztMcVD4lq2g,王大夫讲肿瘤,抖音号： tswjg666,唐山市人民医院肿瘤综合治疗科主任,"唐山市人民医院肿瘤综合治疗一科主任
唐山市抗癌协会肿瘤免疫治疗专业委员会主任委员
河北省抗癌协会生物治疗专业委员会副主委
河北省肿瘤防治联合会免疫治疗专业委员会副主任委员
河北省生物医学工程协会免疫细胞治疗专业委员会副主委",936,5.8w,10.6w,318,2718
https://www.douyin.com/user/MS4wLjABAAAAR6idIU5DMfePWTBjwNQjumQp3p3OKZ0toFF85WEzyU4,王逗逗老师-专注执业药师培训,抖音号： dd151688,,王何伟老师专注于执业药师考试的命题研究，授课风趣幽默，具有独特的思维和方式，深受大家欢迎，学员赠与爱称“王逗逗”！一路走来，感恩大家对逗老师的认可和支持！你若不离，我便不弃，你若相信，我定会给你奇迹！一起加油～,6051,1.4w,4.5w,814,
https://www.douyin.com/user/MS4wLjABAAAA0_wfckd5LIy1-Lm8FXFdIYdZrV1-B2pXPsuqf8vIF9HJXquY9B0Sh4ulCQudnHr4,王国才教授,抖音号： 37940339964,北京中医药大学东方医院亚健康科主任医师 王国才,"主任医师、教授、医学博士后
黑龙江省第二批名中医
全国卫生系统先进工作者
全国五一劳动奖章获得者

擅长治疗：冠心病、心绞痛、高血压、高血脂、糖尿病、动脉硬化、动脉斑块、失眠头痛、多梦、睡眠障碍、更年期综合征等疾病",109,22.0w,83.6w,256,
https://www.douyin.com/user/MS4wLjABAAAAoV5FvKUC-_RujkMpG942lhYBBgHYF3Xaf8YW8aDnXQh54uWhf3kIr5z7ZCzg8uM8,王红聊养殖,抖音号： dy1k6rtgqxkm,,诚信经营 合作久远18303855615,4165,8.1w,6.4w,165,
https://www.douyin.com/user/MS4wLjABAAAAv1h1Vixtx_H9j_poDGKVl0sId5YYlRGuXGKVnRlVwuEnoSthP1Kr4y_rJ5B7UmF7,王慧鸽医生,抖音号： DoctorWanghg,中国中医科学院望京医院妇科主治医师 王慧鸽,"中医妇科学硕士，北京三甲医院妇科医生10余年妇科临床经验，擅长用中西医结合的方式治疗各种妇科疾病、月经不调，不孕，妇科炎症以及妇科肿瘤等
关注王医生，关爱女性健康",1,115.9w,411.3w,370,
https://www.douyin.com/user/MS4wLjABAAAAINbpAVN5DPJRSo6l6sOrGadq1OjM6xpxqouW5f6f6r8,王剑医生,抖音号： ymq5699,郑州人民医院整形科主任医师 王剑,"公立三甲医院整形科主任医师
对待变美，应以理性为主，不能盲目！
如确有需要，选择正规机构，让权威专家面诊！",62,14.6w,82.2w,590,
https://www.douyin.com/user/MS4wLjABAAAApVWM8jBNeBs5CqrDq9riLhKdwhKsFUhmoGsA6Ir7__U,王静赟,抖音号： wjy890415,,"每次的分享都是报以帮助更多人解决问题的心态去录制，希望自己小小的分享内容让更多人找到健康生活方式养成健康生活的好习惯！
我是静赟你身边的生活方式教练",248,183,555,18,
https://www.douyin.com/user/MS4wLjABAAAAenC7pqBXwY6f7dmbmiNV-Ch_QaXrSLYtiKy4RR6UL5lnC40oDAStbZJR0DqPuRcP,王琨仹,抖音号： HSMQDLWKF,,王昆峰，一个探寻真医的人！只有不知之症，没有不治之症！“世界扶阳会”，为世界扶阳。,539,314,1443,117,
https://www.douyin.com/user/MS4wLjABAAAA3jI8uLyj3awXfSQU6B8oGo2aZRZ4cTzT1Q2QXZFpmCk,王连吉,抖音号： JohnWang6688,,热爱撸铁，喜欢研究训练动作，健身爱好者，教练,621,8193,8.2w,566,
https://www.douyin.com/user/MS4wLjABAAAANaU1wCIXlLl2pWgxxArzYnJvRRQJITvynpFoab0FpwE,王陆,抖音号： 987599280,,节食运动,648,323,2980,100,
https://www.douyin.com/user/MS4wLjABAAAAofe2zhz01UJuByHaeJF8X8N9cYL84-kQOitKf5oYS04,王牌健身训练营 阿山,抖音号： shenghuojius63,优质健身领域创作者,"全国两大基地
位于：四川成都郫县 都江堰
咨询训练营:13458046954
我就这一个号 用其他号私信大家你们不要相信",824,365.3w,1742.2w,1064,
https://www.douyin.com/user/MS4wLjABAAAAKPN1sF1-A0usHpWqNIRR_85bgZJMYIVrfm9WF7CBJT8,王琴医生,抖音号： 920913619,阆中市人民医院产科主治医师 王琴,"阆中市人民医院古城院区产科；
星期一全天产科高危门诊坐诊；
仅代表个人观点；
为孕妈妈们提供：科学的孕育知识，贴心的就医服务",45,1307,7060,50,
https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,抖音号： wangshidong,北京中医药大学东直门医院肾内科主任医师 王世东,"王世东 博士，博士后，主任医师，博士生导师
中华中医药学会糖尿病分会常委
北京中西医结合学会糖尿病分会委员
北京医学会糖尿病分会委员
北京内分泌代谢病学会中西医结合委员会副主委
参与编著学术著作十部，发表医学论文百余篇，获国家教育部科技三等奖1项，中华中医药学会科学技术二等奖3项，中华中医药学会学术著作奖2项。",3705,59.8w,226.8w,583,
https://www.douyin.com/user/MS4wLjABAAAAFtNs9iLP_0bun1Ay1Bb_IkSkOQc7IaZIyw784ZL8aLA,王氏说鸽,抖音号： WJL1591556688,,感谢抖音官方平台，感谢您的关注，本人喜欢赛鸽运动，鸽飞一滴血，想要鸽子飞好原因只有一个，就是拥有最好的鸽子。,1224,1.7w,14.4w,631,
https://www.douyin.com/user/MS4wLjABAAAANIvI26PcOhYzMcYqv3EfYQBL5oZZmYWE2GOTO4QRJVwK07KHAGCyYDcKHhqmUpOV,王帅说,抖音号： dy2zo0l7pz28,贵州医科大学三附泌尿外科副主任,,9,1.1w,2.1w,160,
https://www.douyin.com/user/MS4wLjABAAAAVEW9BRNcGSW_p-xoMqet8d6Y0v7w4JmqNy0ODkh98-s,王思淇Ceci（带娃中）,抖音号： sssqqq888,,"O‘Lauder
前澳门航空空姐
90后管麻麻（宝宝️个月啦）
孕期自用好物看橱窗（物美价廉）",305,1.5w,21.7w,302,
https://www.douyin.com/user/MS4wLjABAAAAbTOPlmD_5xqx14beyCcCN7e38MEG8eo6J1qPm55QaNs,王桃园乡村联华,抖音号： dyve5z8aqgt1,,,1043,1037,2.7w,356,
https://www.douyin.com/user/MS4wLjABAAAAVJFFoC6JerfUy2_DAuxbAT53IRnOsRb6MjRG1SsU-ic,王先生讲护肤,抖音号： 989280211,广州市钧旺贸易有限公司,"在抖音唯一的号，小心骗子
我不是美妆博主，护肤品原料行业从事快二十年了
比美妆博主更懂原料成分的功效理论知识
也懂护肤品配方的开发和应用
懂得为粉丝做性价比好的护肤品
我算是一个护肤品行业的专业人士吧
比我资历老的前辈在抖音上还没刷到过",8776,2.3w,8.4w,331,
https://www.douyin.com/user/MS4wLjABAAAAe3AjZMbMCqAsVSOPCf6TQRof3Kb5fLkjaSNO2rRtNWc,王小皮,抖音号： 574981110,,家用医疗器械,1342,534,1241,67,
https://www.douyin.com/user/MS4wLjABAAAAl-qOANULh2iWWGt2QzSufJiLOf6YMABWt1-nNfDxyaJHzdDyO7MaeojzCXjKCIZx,王小云女性调养,抖音号： wxynxty,广东省中医院妇科主任医师 王小云,"欢迎加入我的抖音群一起探讨交流
妇科名医教你由内而外保持健康与美丽
国家中医药领军人才“岐黄学者”
全国首届杰出女中医师
国家名中医工作室指导老师
世界中医药学会联合会妇科分会副主任委员

央视CCTV10《健康之路》、新华社CNC《新华大健康》、广东电视台等媒体特邀专家",1,115.7w,294.2w,546,140
https://www.douyin.com/user/MS4wLjABAAAA1Vozbd8x9_ICQi8OdqliLOsHnllRVlkKdTvf6DTn_LvL4OOIZf4vD3btUCaSxcB9,Dr.wangxiuying,抖音号： Dr.wangxiuying,,,0,0,0,0,
https://www.douyin.com/user/MS4wLjABAAAAfDU9LSnRr7IpADBgBmO9QoyksfJL9T9Vo9Cr_J8oycc,王亚红,抖音号： dy7gni6y3xx6,北京中医药大学东直门医院心内科主任医师 王亚红,"主任医师，教授，博士生导师，现任北京中医药大学心血管病研究所名家学术研究室主任，中国中西医结合学会活血化瘀专业委员会委员。从事中西医结合心血管疾病临床医疗、教学、科研工作30余年。荣获“国家优秀学术继承人”“北京市科技新星”称号，多次荣获北京中医药大学东直门医院“优秀医师”、“优秀教师”及“科研先进个人”奖项。
专业擅长：中西医结合治疗冠心病支架植入术后、冠脉搭桥术后等心血管疾病的心脏康复、高血压、心律失常（心动过缓、早搏、心房纤颤）、慢性心力衰竭、心肌病、高脂血症、心肌炎。",26,5653,1.9w,276,
https://www.douyin.com/user/MS4wLjABAAAAEI1Q6v7BOZvtf-XxjH_Dr4n5ijFe254m1HMThn9vvdc,王晏美医生,抖音号： wymdr1987,中日友好医院肛肠科主任医师 王晏美,"中日友好医院肛肠中心兼肛肠一部主任
主任医师，教授，中央保健会诊专家
世界中医药学会联合会外科分会会长
著《王晏美谈肛说肠》《肛肠呵护指南》
CCTV《健康之路》BTV《养生堂》《我是大医生》嘉宾
擅长各种肛肠常见病和疑难杂症的诊治，包括重度环痔、高位复杂肛瘘及脓肿、小儿肛瘘、肛裂、狭窄、肛窦炎、藏毛窦、便秘、肠道炎性和功能性疾病等。",26,11.4w,32.4w,223,32
https://www.douyin.com/user/MS4wLjABAAAAAQ9BGns-P2-IdKfZY7YQDXmJ7_fcf-pYGXv01Z8U-QU,王勇教授,抖音号： wangyong9733,中国医科大学附属四院普通外科（副）院长 王勇,医学博士、美国斯坦福大学及密苏里大学博士后；中国医科大学附属第四医院副院长、三级教授、博士研究生导师；中华医学会外科学分会-青年委员会副主任委员；中华医学会外科学分会甲状腺及代谢外科学组委员；精通肝胆胰、甲状腺、减重及胃肠肿瘤等普通外科疾病的手术治疗,28,1.7w,5.1w,169,
https://www.douyin.com/user/MS4wLjABAAAA6VzD48yUkYqdp2pa7qqSXz5VgMm6VP88vFI-99_lAdg,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAm0cIC6_gbarK_I2COn7aN8oIsMoCZOIQsGKRqU-FvzE,王炸婆婆,抖音号： ST9996666,,"这是我们的故事，也是千千万万家庭的缩影。
谢谢大家的喜欢
广告商务合作：mxa1787
直播商务合作：
粉丝群：wzpp010q",20,623.3w,7851.1w,182,
https://www.douyin.com/user/MS4wLjABAAAAinaqy3n-6fQ0zo6wTW2otgRTXAaCfVvVK8ZJZJHa2Js,王兆娟,抖音号： 615959116,,"我是王兆娟
河西学院附属张掖人民医院 临床药师 执业药师
兰州大学药理学硕士研究生
努力为大家提供“有专业、有态度、有温度”的药学科普。
希望我们每个人都可以从热爱中获得力量和快乐",552,801,5587,33,
https://www.douyin.com/user/MS4wLjABAAAAavkdln7zX2kPnWJupkuy-kWwrazvi7Fs5sjGL70rFQ8,一个有温度的护理人,抖音号： 202292836,,爱旅行 爱摄影 爱生活  1埃及2土耳其3南非4北非摩洛哥5多哈6突尼斯7泰国8柬埔寨9以色列10约旦11巴勒斯坦    身体和灵魂总有一个在路上,388,478,5896,423,
https://www.douyin.com/user/MS4wLjABAAAAI6OXKn4A4vhf7eUSna4wAaxOIBXKjgxe596-e8qF2js,网鱼说科技,抖音号： 885818051,,网红科技测试，生活好物潮流科技实验,1421,14.3w,10.9w,4899,3381
https://www.douyin.com/user/MS4wLjABAAAAtD2j57Ix_cs57SNK6EejmZkGZkohSHINn9GXMs4QwUWgGMicPYWmXTs4qSFMMZf_,旺源驼奶沈阳总店,抖音号： wangyuan911,,,31,40,393,88,
https://www.douyin.com/user/MS4wLjABAAAA0WGXiDKT4jRyC0QdiMQmIatWX9B9DT0R5eLtdtUDbTI,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAA_vN4A9bEt_cbQjpCJciWQYrmIA8uhLhfED-VYrxHVDs1F-trGiuncKQLBYV3aOrP,威海市立医院,抖音号： weihaislyy,威海市立医院官方抖音账号,一所集医、教、研于一体的三级甲等综合性医院。,6,703,1670,90,
https://www.douyin.com/user/MS4wLjABAAAAZnEoAefDCA9OlXDCsqca6zv7UmV2Hkh0T5jhjuJc7C0,威海亚母斯,抖音号： popoding333,威海亚母斯自动化设备有限公司,韩国丁一平 ！  直线运动系统的指挥家。,2967,23.4w,78.0w,1030,109
https://www.douyin.com/user/MS4wLjABAAAAsu2tZgtMRqQphA-9cWSItHexy4EfDS22HsVr0La5SxhkfDYrJlH2LdtTJiK2m4Lh,威县人民医院,抖音号： dywxrmyy,威县人民医院,威县人民医院,17,1793,6311,100,
https://www.douyin.com/user/MS4wLjABAAAAxW0gKCiPhaoD0tpTek3Wj-MI6pPdWz1afvXzpKqV0Cx6XEEPtiWYYtBZW0Uj_IkF,微创外科毕大夫,抖音号： bj13520694261,北京积水潭医院普外科副主任医师 毕敬涛,"北京积水潭医院普外科副主任医师 医学博士
北京医学会外科分会青年委员会委员
北京围手术期医学研究会减重代谢专业委员会委员
北京医师协会减重与代谢专科医师分会理事
北京医学会鉴定专家
北京健康科普专家
《中华肿瘤杂志》审稿专家
长期从事普外科临床及教学工作。擅长普外科腹腔镜微创手术，尤其是胆道结石，肝胆胰和胃肠良恶性肿瘤，疝与腹壁疾病的诊治，以及减重与代谢手术。
此平台无法一一回复，敬请谅解",110,447,367,5,
https://www.douyin.com/user/MS4wLjABAAAAW9JqC2zVycC4wbdJuLiKw1sTPWgXaBJstdKAHrtvI0oCE9kmrzh1-Tjt06gXvEqH,绿陇微朵聊施肥,抖音号： lvlong9950,微朵作物营养授权账号,山东绿陇一个直接面向种植者的直供农资品牌。主要经营微生物菌剂、有机肥发酵剂、功能型肥料矿源黄腐酸钾鱼蛋白等、大中微量元素。,795,15.1w,36.8w,1223,
https://www.douyin.com/user/MS4wLjABAAAAynnYZTLda7aX8ZNnMHp0yTbq2A06F3HIxmMWVyEOsYGjA8uGKejmCca-NUGTDhES,微泰讲糖,抖音号： weitai2021,,"v：Weitai2022
我是小微
您身边的控糖管家
欢迎加入控糖大家族
关注我!带你成为控糖达人！",27,3.7w,4.0w,141,
https://www.douyin.com/user/MS4wLjABAAAAWpGSPLH2DGlz9AY23fgpkDIwuM5bqJn3KVjxsB7sNb0,微微营养食谱,抖音号： wwhealth,,"一枚爱笑的正儿八经健康美食营养官！
关注我，让我们一起微笑生活",4,743,1741,41,
https://www.douyin.com/user/MS4wLjABAAAA-vYqqDG0EGQuhKHpHLBWoYAs6ftjmiUBERm_pRxXo5Y,薇姐说控糖,抖音号： 42218067165,,"国家级健康管理师
专注二型糖逆转、体重管理
由于母亲是二型糖，所以投入到大健康事业
帮助更多人重新健康起来
目前咨询的人每天两三百，所以大家不要着急
只帮助真心换真心的糖友
目前不加v，没那么多时间，还有自己的生活",49,2.1w,4.5w,23,
https://www.douyin.com/user/MS4wLjABAAAAmpvR0KPY7JQUs6q6rBPCXEeM5d4eaQAfJ7N1lYe-to5WLKs9MLqzhuHEicCz-8Hj,薇忆笑,抖音号： dyxidheyz504,,我很丑，但我很温柔，长相是给别人看的，日子才是自己过的，抖音里做戏，生活中做人，本故事纯属虚构，如同雷和，请不要对号入座,1464,1723,2.2w,263,
https://www.douyin.com/user/MS4wLjABAAAA6MR3cA6Sc8g0UDqo-xuI0WYs6tNu7QhKFTiSHQ7MVHk,唯实执业药师（西药）,抖音号： 34145261081,,"执业药师考试，医药学知识。
资深考培专家独家课程
作+粉丝 weishijiaoyu02
帮助大家更快通过考试。",19,1446,2172,101,
https://www.douyin.com/user/MS4wLjABAAAAg2dK6BgJ7ThP9FStO7RJP9pO1PGTqhq8EyQZywtzrygLBAttb5fJW5xm2aMnlkWn,潍坊（108将）糖尿病知识推广,抖音号： 92695660280,,中国有一亿多糖尿病患者，还有很多潜伏者，，无知让自己得了糖尿病，宣传推广糖尿病知识，虽然糖尿病不能去根，可以预防，远离糖尿病,1194,978,1721,150,
https://www.douyin.com/user/MS4wLjABAAAAn3FPyOwGdS6u8E-sy4BGSepLyZBHkMgck3yhQzt8N24,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAOe6YBA0lqjWaFTIWpkyO6AR0gya9E2zjKnR4bndy4aAx4ku43-USX2bnNEGYmq2B,为养殖业奋斗终身,抖音号： yangzhiye,,18053644522微信同号，愿交天下养殖好友,2086,1163,2760,148,
https://www.douyin.com/user/MS4wLjABAAAAmP3s2adLlbjIuDdw39auo7DLXORItv9Uvx-0Uu9BicI,为养猪户除忧解难,抖音号： huajiao1991,,"关注我让您把养殖做的更好
专业做养殖技术指导工作
感谢抖音平台，提供交流养殖机会
养殖疾病诊断+V17796729240",184,257,1660,231,
https://www.douyin.com/user/MS4wLjABAAAAMcg7-5NUzf6_wWLxzhvPGXzt5l07deQQQxmYJip__hKzPbkdhOu8vYkM27PWuLaF,卫平,抖音号： weiping610324,,"感谢官方给的热门，
我是一个80后卖面皮的
每天记录自己的日常生活",62,21.2w,109.4w,476,
https://www.douyin.com/user/MS4wLjABAAAAovJjvELKUUM3vWsuPBQIjCOAA40HZcTgyMblOI10kfuNDB2slwpMEWSZvDm7dEZM,卫生资格备考星球,抖音号： Beikao101,,"直播时间：周一至周六早9:30
️每日分享医护日常
执助、中西、执师、护士（师）
职称、考研、正高、副高
报考指南、备考攻略、历年真题、免费资料
领取：职考菌/私信我，送你上面的资料",121,21.2w,463.7w,153,
https://www.douyin.com/user/MS4wLjABAAAArpvSChfMlNHMjQOcxZvO6xpQlNELJw2gYCjvWfDBZ-Y,味品堂小二,抖音号： Weipintang02,,,7,1327,1678,23,
https://www.douyin.com/user/MS4wLjABAAAAHHquW3_cbnEs4A1l6381-Q-QlMV9Q4IVYqrxOk_LdEHWs7i8zd7B0Q-uwoLhRrSK,富婆未成年,抖音号： misszhuo00,,,130,109,989,,
https://www.douyin.com/user/MS4wLjABAAAAkfdYWOyNEXOX5GnjiXajkfC79DEi6yrN6H72Letvwwo,未来有多远,抖音号： 2063563562,,,171,77,522,47,
https://www.douyin.com/user/MS4wLjABAAAA_Sz_yhGIaT9dKPrdGGGiidhKUA2cZjq9Mw3xxQFtdaaKu4-3wJFdgYihkv1l0qNG,未知探索,抖音号： 77449375415,,眼见不一定为实，科学也并不能解释所有，相信科学并抱有怀疑态度，也许你就是下一位爱因斯坦，宇宙看似辽阔无际，其实它只在你的心中！,116,2.6w,17.2w,38,
https://www.douyin.com/user/MS4wLjABAAAAYZoIflCxtLB3iwX_W0DyQ5GcXaFA84TnvjIxBBePwKA,渭北中心医院,抖音号： 24485531,渭北中心医院官方账号,国家公立医院,119,7866,3.0w,180,
https://www.douyin.com/user/MS4wLjABAAAAPIYljCiwPYy2Fdt7oNAurbFqCw7crrhuXaNNvTxdKtRadOWcNAwCkRc4irruDzoV,胃癌专家董剑宏科学话健康,抖音号： Djh.SJ,山西省肿瘤医院消化微创外科主任医师 董剑宏,"山西省胃癌诊疗中心主任兼首席专家
擅长：胃癌、结直肠癌的外科手术治疗",111,9.9w,40.4w,508,
https://www.douyin.com/user/MS4wLjABAAAAQes474iuL5f6JjplBbyuxBYPzYDyQRnx7vLQ2W_CTrxye9b7WggrfHNiJHWwcTIB,胃癌专家黄华教授,抖音号： huanghuajiaoshou,复旦肿瘤医院胃外科主任医师 黄华,"复旦大学附属肿瘤医院胃外科主任医师、教授，外科学博士
世界胃癌协会（IGCA） 会员
中国抗癌协会胃癌专委会青年委员会 副主委员
中国临床肿瘤学会CSCO胃癌专家委员会 委员

擅长胃癌的手术治疗、微创治疗及综合治疗。

本抖音号免费公益科普，评论区谢绝问诊。",35,40.3w,120.2w,263,
https://www.douyin.com/user/MS4wLjABAAAAw_9OWxWVPlFzFUeS9IgEzWpYDm1bSjMJG20J6nm5qu4HNSdx0nxnmTVCKNRj_U3r,胃肠科王东坡教授,抖音号： WDPjiaoshou,北京中医药大学第三附属医院胃肠科副主任医师 王东坡,"北京中医药大学教授，医学博士
北京中医药大学第三附属医院胃肠科副主任医师。
发表学术论文40余篇，参编或主编科普著作40部
擅长治疗反酸、烧心、胃胀、食欲减退、脾胃不和、消化不良、慢性胃炎、胃溃疡、反流性食管炎、习惯性便秘等",539,13.7w,48.4w,202,
https://www.douyin.com/user/MS4wLjABAAAAVPCqGo2Szkr4jyfF-MvY8PXlakKH7XMCQMeetaU9C1YCxRLVgNYtYoZIiM4Q2h7_,胃肠科杨医生,抖音号： weichangkeya,上海市东方医院消化内科副主任医师,"公立三甲医院胃肠科副主任医师
长期从事消化专业临床一线工作
持续科普胃肠健康知识
医学科普 仅供参考",17,24.6w,78.0w,195,
https://www.douyin.com/user/MS4wLjABAAAAWcEttnfBRIdb2WDq761MemYyw5KqHZxuq6fzOArgOEaHeJKsFZWs9YAh6_mDsPbU,胃肠外科蔡军医生,抖音号： weichuangwaik,北京友谊医院外科副主任医师 蔡军,"北京三甲医院普外科 主任医师
专长于胃肠道疾病的微创治疗。",102,2469,8059,198,
https://www.douyin.com/user/MS4wLjABAAAAczvxyJr4YJwdEiI7fWAuKitwotxZXMDgmbcz3aAL_8s,胃肠外科刘医生,抖音号： sdeywcwklzp,山东大学第二医院胃肠外科主治医师 刘子平,"关注胃肠健康
擅长胃食管反流病、减重代谢手术、胃肠道良恶性肿瘤、便秘的综合治疗、微创手术、机器人手术治疗
门诊周四下午，门诊楼3楼1区",109,1.5w,14.5w,117,
https://www.douyin.com/user/MS4wLjABAAAAA-CGofQgmauU-ldVIqzc7gvkEeMdv_n-z9zqhnqzVFK57xgYZZXzLlLuUEWSdFBX,胃肠外科医生曦哥,抖音号： doctor_hey,暨南大学附属第一医院胃肠外科副主任医师 王华曦," 暨南大学附属第一医院 胃肠外科副主任医师
 24年胃肠外科从业经验，临床经验丰富
 擅长治疗：痔疮、肛周脓肿、肛瘘、肛裂、腹股沟疝、腹壁疝、胃癌、结肠癌、直肠癌。 
 广东省医学会胃肠外科学分会第二届委员会青年委员会委员
 科普有用的胃肠知识，呵护您的健康
 谢谢您的关注",340,15.4w,50.1w,65,
https://www.douyin.com/user/MS4wLjABAAAA33LeKRizUvtmh1Xg3nw_W8bJ951BZ0VuqkDzShdiRKM,胃肠外科专家龚瑾主任,抖音号： 1709259869,暨南大学附属第一医院胃肠外科主任医师 龚瑾,"外科学博士，博士研究生导师；美国匹兹堡大学医学中心访问学者。暨南大学附属第一医院普通外科副主任兼胃肠外科二区主任；普外一党支部书记。
（兼）广州市天河区人民医院副院长及外一科主任。
“羊城好医生”、“岭南名医”、“广东医院最强科室之实力中青年医生”、“十佳授课教师”、“百度科普全国TOP10”。
擅长胃肠道肿瘤、肝胆良恶性肿瘤、胆管结石；胰腺良恶性肿瘤、胰管结石；脾脏良恶性肿瘤及门静脉高压、疝等疾病。擅长普通外科疾病的腹腔镜微创手术。
谢谢您的关注。",4,10.2w,45.1w,161,
https://www.douyin.com/user/MS4wLjABAAAAY6p9RyMWnWq3Le7POC4EV76OmRCOCtzXFVM5WvPVvF4,魏宝娟,抖音号： dyz01xk95gqa,,,255,95,489,58,
https://www.douyin.com/user/MS4wLjABAAAA8P1qMQrFFMHp-t3Z90ln5-9JK2MzI6oPybeSnqt6jRE,魏星医生,抖音号： DRweixing,郑州大学第二附属医院医疗美容科主治医师 魏星,"郑州大学医学硕士一枚
中国整形美容协会医美线技术分会委员
中国整形美容协会精准眼整形专委会秘书
河南省康复医学会修复重建外科分委员会委员
河南省中西医结合整形美容分会委员
擅长：眼部整形、注射美容、吸脂术、自体脂肪填充、肿物切除、私密整形等。
每天分享变美知识，你品你细品",1,1094,3025,60,
https://www.douyin.com/user/MS4wLjABAAAAREfTUzuevUc7tVkvXuNXSqHJCGu4bHeaMhGpm0TAZ3s,魏医生在线,抖音号： Drwei85,湖北省中西医结合医院 神经内科主治医师 魏衡,公立三甲医院主治医师，英国帝国理工大学访问学者,1,35.5w,3.9w,236,
https://www.douyin.com/user/MS4wLjABAAAA8ay3kqF8XfClHXeWmHi5oyjDnJMakp3ao6oyhLTKhGo,魏以桢心血管外科专家,抖音号： weiyizhen11,阜外医院心外科副主任医师 魏以桢,中国医学科学院阜外医院，国家心血管病中心，心血管外科专家，博士，从医23年，拥有阜外五级手术主刀资格，承担主动脉急诊绿色通道工作。,582,3.1w,7.8w,98,
https://www.douyin.com/user/MS4wLjABAAAAX2YfY9E5gAszgnT5IEDpyJ3Zm8_-oIWBxgHEVD_q_7-CG-iSmMrfuf4gzE1eWxE7,文华谢谢,抖音号： wenhuaxiexie,,"29天瘦出马甲线
连续早起1200天的执业药师",46,65,320,59,
https://www.douyin.com/user/MS4wLjABAAAAsX3MXFUW9i-gCLHoVfJVQpTHGzSpI-lLdOWuPDJIQJo,文雅,抖音号： 1352436451,,我是一位90后两个孩子的宝妈，作品是我爱运动，每天坚持摇呼啦圈体重下来的，把我之前的水桶腰，形象塑形慢慢的甩掉，用受益匪浅，值得分享更多的朋友。,4634,1139,9920,626,39468
https://www.douyin.com/user/MS4wLjABAAAAk7r6JC8YN5IKmKqNTlYuJNhsQD9oj6mSZrYCAtylnIw,雯雯De妈妈,抖音号： pingpinglovewenw,,开心快乐 美好童年,2014,364,1.1w,1623,
https://www.douyin.com/user/MS4wLjABAAAAuQj72Psb04oPOZDgsL8r8upJsTsMjs9Up9N3n-0XoQc,稳糖先生,抖音号： dyi9yhs8e93a,,商品进入橱窗,79,2184,1.1w,18,
https://www.douyin.com/user/MS4wLjABAAAA9fgImb-DQscwvnIQtujdHkNLHDUmquGiurTgam2m8sY,涡阳县中医院,抖音号： gyzyy2860999,涡阳县中医院,欢迎您关注涡阳县中医院关注我带你了解更多健康养生小知识,6,895,4756,57,
https://www.douyin.com/user/MS4wLjABAAAA7jL8IT8c7lixXhCsbPRaEwMakSP603FC9cL_uxDuQc7Sf1tiTUQ8-sA4Gke-AUNm,我爱你,抖音号： x91672520,,晴天娃娃,63,14,39,50,
https://www.douyin.com/user/MS4wLjABAAAAruJI4ZrYN5NI9yBtath6oLs6ua_PDzYbkmGSvC52Lio,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAACZd9Kn8pX5zNbIQ3RHcaQ4pp9-At82Id_zLgKtACtA0,我叫刘炜,抖音号： 869758515,,,1590,1793,2.8w,120,
